movie_id,language,english_name
11200,de,German
11200,fr,French
73247,en,English
365584,it,Italian
103453,ja,Japanese
291006,en,English
458877,en,English
667464,pl,Polish
28867,en,English
574241,en,English
721040,es,Spanish
49956,en,English
405316,ko,Korean
520783,ru,Russian
196735,it,Italian
73244,it,Italian
553160,nl,Dutch
49959,fr,French
11205,cn,Cantonese
11205,en,English
627761,fr,French
28871,en,English
335392,hi,Hindi
258651,nl,Dutch
11208,en,English
28881,en,English
143184,en,English
458897,en,English
11210,en,English
11210,it,Italian
103475,en,English
103475,it,Italian
49963,en,English
721049,pt,Portuguese
73249,en,English
73250,it,Italian
143195,ko,Korean
143194,en,English
258655,en,English
11211,en,English
458905,pt,Portuguese
597539,ru,Russian
291026,cs,Czech
291026,en,English
291034,zh,Mandarin
49964,fa,Persian
196772,cs,Czech
405353,ka,Georgian
73256,en,English
258654,es,Spanish
103502,fr,French
11214,de,German
11214,en,English
11214,fr,French
11214,pt,Portuguese
11212,es,Spanish
11212,en,English
627796,en,English
627796,yo,Yoruba
49965,en,English
405373,ru,Russian
458918,de,German
458918,hu,Hungarian
458918,ru,Russian
365632,da,Danish
11215,en,English
258677,hi,Hindi
49969,en,English
258665,hi,Hindi
258665,en,English
28893,en,English
11213,de,German
312113,en,English
103516,en,English
28891,en,English
143242,es,Spanish
11218,de,German
11218,en,English
49967,zh,Mandarin
196782,fr,French
49975,cs,Czech
258666,ru,Russian
49971,en,English
49971,ja,Japanese
49971,la,Latin
49971,es,Spanish
797647,it,Italian
28892,en,English
28892,it,Italian
28902,en,English
520854,en,English
520854,fr,French
520854,de,German
520854,hu,Hungarian
520854,it,Italian
73257,en,English
73257,es,Spanish
49974,pt,Portuguese
258731,es,Spanish
405360,es,Spanish
11217,en,English
28932,en,English
196795,it,Italian
73273,en,English
520814,cs,Czech
103535,zh,Mandarin
73259,hi,Hindi
258684,fr,French
258736,pt,Portuguese
28917,en,English
103510,ja,Japanese
73265,en,English
258743,es,Spanish
11216,it,Italian
103523,en,English
458956,fr,French
291044,it,Italian
405446,es,Spanish
405446,pt,Portuguese
196821,it,Italian
627801,ar,Arabic
458940,en,English
143250,fr,French
49977,sv,Swedish
291081,en,English
73283,en,English
73283,fr,French
73283,de,German
196784,de,German
196784,en,English
143315,th,Thai
258681,pt,Portuguese
196809,it,Italian
196824,no,Norwegian
365707,en,English
73262,de,German
11221,en,English
258751,es,Spanish
11222,de,German
11222,en,English
11222,fr,French
1045181,fa,Persian
28933,en,English
28920,es,Spanish
28920,en,English
103539,kk,Kazakh
597578,tr,Turkish
49976,ca,Catalan
28936,en,English
103578,en,English
335410,es,Spanish
49980,en,English
365673,de,German
143329,es,Spanish
11229,en,English
11223,en,English
143311,es,Spanish
143311,en,English
196803,it,Italian
196803,ru,Russian
196803,es,Spanish
28940,es,Spanish
28940,en,English
258749,es,Spanish
11220,cn,Cantonese
11220,en,English
11220,ja,Japanese
11220,zh,Mandarin
458987,en,English
28927,en,English
258756,es,Spanish
11225,fr,French
103548,de,German
103548,en,English
11230,cn,Cantonese
49981,en,English
365675,tl,Tagalog
365724,en,English
405473,en,English
405473,ga,Irish
49978,hu,Hungarian
11226,it,Italian
143316,es,Spanish
28937,en,English
28942,en,English
196812,it,Italian
73299,cn,Cantonese
73299,nl,Dutch
73299,en,English
405472,it,Italian
196847,it,Italian
49979,fr,French
28938,de,German
335423,ru,Russian
335423,tk,Turkmen
28939,en,English
49983,en,English
143319,en,English
312138,fr,French
73290,en,English
73281,ru,Russian
458991,en,English
627857,ro,Romanian
258750,en,English
258750,ja,Japanese
196859,en,English
458983,ar,Arabic
458983,fr,French
103551,en,English
103551,fr,French
196867,en,English
49982,cn,Cantonese
49982,zh,Mandarin
49982,ja,Japanese
291083,cs,Czech
258764,pt,Portuguese
335427,ja,Japanese
196840,it,Italian
291084,en,English
11228,en,English
196837,hi,Hindi
890026,ru,Russian
258755,es,Spanish
11227,fr,French
11227,es,Spanish
405504,id,Indonesian
405476,pl,Polish
28941,en,English
196874,fr,French
405475,ru,Russian
312128,de,German
11237,id,Indonesian
11237,en,English
49984,es,Spanish
49986,fr,French
597593,en,English
405479,es,Spanish
73293,es,Spanish
667650,de,German
667650,fr,French
196844,it,Italian
73294,ru,Russian
11232,fr,French
11232,en,English
196875,fr,French
520900,en,English
73311,de,German
597590,en,English
597590,es,Spanish
11231,en,English
11240,en,English
11240,ur,Urdu
258762,pt,Portuguese
28944,ar,Arabic
49992,da,Danish
49992,it,Italian
553243,id,Indonesian
890016,ru,Russian
258771,lt,Lithuanian
574284,en,English
143369,en,English
73302,de,German
143336,es,Spanish
143336,fr,French
520903,ar,Arabic
459026,it,Italian
143355,de,German
143355,en,English
143355,sh,Serbo-Croatian
365728,it,Italian
520916,fr,French
258763,pt,Portuguese
143344,es,Spanish
312157,ru,Russian
291085,de,German
11234,en,English
49998,de,German
103602,en,English
103590,ka,Georgian
11235,ja,Japanese
11235,ru,Russian
11235,en,English
405503,es,Spanish
627879,en,English
103605,en,English
405515,ru,Russian
50004,es,Spanish
73305,ru,Russian
11236,en,English
258775,en,English
597594,en,English
258769,da,Danish
258769,en,English
535533,fa,Persian
291092,en,English
50006,sv,Swedish
103597,en,English
103597,fr,French
103597,es,Spanish
365750,bg,Bulgarian
258770,ar,Arabic
405518,hu,Hungarian
291099,fr,French
11239,en,English
11239,ja,Japanese
196892,sh,Serbo-Croatian
312152,en,English
312152,ro,Romanian
103600,en,English
103607,en,English
196880,it,Italian
258773,ar,Arabic
143376,fr,French
143376,es,Spanish
143366,es,Spanish
143366,en,English
553254,en,English
553254,ja,Japanese
28975,en,English
50012,fr,French
50012,en,English
50012,ru,Russian
73319,en,English
73316,en,English
196887,es,Spanish
103601,en,English
103609,en,English
28968,es,Spanish
11249,en,English
11249,ja,Japanese
28958,en,English
258778,ar,Arabic
50022,en,English
11246,en,English
28979,en,English
335462,zh,Mandarin
28969,en,English
312167,en,English
196885,en,English
196885,de,German
196885,el,Greek
196885,es,Spanish
273384,en,English
273384,gu,Gujarati
273384,hi,Hindi
50020,en,English
73332,ru,Russian
11244,en,English
196895,ru,Russian
405521,id,Indonesian
50014,en,English
520922,ru,Russian
535537,fa,Persian
574303,ko,Korean
143377,th,Thai
73318,ru,Russian
520927,ru,Russian
196896,cs,Czech
28983,es,Spanish
28983,en,English
73324,ja,Japanese
50021,sv,Swedish
11247,de,German
11247,cs,Czech
11247,en,English
365753,en,English
365756,en,English
196903,sv,Swedish
258780,de,German
196897,it,Italian
28985,da,Danish
597616,en,English
196901,fr,French
405522,en,English
405522,de,German
196904,fr,French
73333,ru,Russian
520923,ru,Russian
520928,ru,Russian
520929,zh,Mandarin
520929,en,English
520929,bo,Tibetan
103620,en,English
28981,en,English
50034,en,English
103612,en,English
73351,en,English
11252,en,English
335490,da,Danish
335490,en,English
103626,es,Spanish
103626,en,English
143380,ru,Russian
574321,fr,French
73354,en,English
11253,en,English
258797,sq,Albanian
258797,ha,Hausa
258797,it,Italian
50027,en,English
520953,ru,Russian
50036,en,English
143378,es,Spanish
28988,ku,Kurdish
28988,fa,Persian
28989,en,English
405531,ka,Georgian
273398,ar,Arabic
50037,en,English
1059829,bg,Bulgarian
196907,fr,French
103631,it,Italian
258805,en,English
196906,ko,Korean
405551,en,English
28990,de,German
520983,ru,Russian
535544,en,English
196912,fr,French
405534,es,Spanish
50035,en,English
103629,es,Spanish
28997,en,English
28997,pt,Portuguese
335499,pl,Polish
11259,en,English
258824,ru,Russian
196909,xx,No Language
11258,en,English
73368,en,English
11257,en,English
11257,it,Italian
28995,de,German
103632,es,Spanish
28994,de,German
28994,en,English
28994,fr,French
258843,it,Italian
196913,it,Italian
103630,de,German
103640,hi,Hindi
143451,it,Italian
196911,fr,French
196917,mk,Macedonian
73355,ar,Arabic
73355,nl,Dutch
263422,en,English
11260,en,English
73376,en,English
73376,ru,Russian
258863,de,German
50043,en,English
50053,en,English
143414,en,English
535550,ko,Korean
291146,en,English
50046,tr,Turkish
29000,da,Danish
521029,en,English
143480,ja,Japanese
597665,de,German
365805,en,English
273404,en,English
667776,de,German
405637,de,German
291145,zh,Mandarin
291145,en,English
291145,fr,French
291145,nl,Dutch
535561,de,German
535561,en,English
273410,it,Italian
196918,fr,French
258893,en,English
50060,en,English
1045302,zh,Mandarin
196922,en,English
196922,fr,French
50071,en,English
258889,si,Sinhalese
574344,nl,Dutch
73395,en,English
11282,en,English
11282,hi,Hindi
29005,en,English
103650,en,English
29006,es,Spanish
196920,fr,French
29008,es,Spanish
9951,en,English
9951,fi,Finnish
143516,en,English
103663,da,Danish
103663,pl,Polish
103663,en,English
196924,af,Afrikaans
196924,en,English
196924,zu,Zulu
291151,en,English
143508,es,Spanish
143508,en,English
11281,en,English
335538,da,Danish
335538,en,English
459068,en,English
667804,es,Spanish
29007,fi,Finnish
521052,da,Danish
365807,el,Greek
11284,en,English
335542,zh,Mandarin
258923,es,Spanish
29009,pt,Portuguese
405656,en,English
459070,fr,French
365817,zh,Mandarin
11283,en,English
50076,en,English
312221,en,English
312221,es,Spanish
627955,ru,Russian
103673,en,English
335546,de,German
597683,fr,French
103681,es,Spanish
196928,ro,Romanian
50077,de,German
50077,en,English
597686,pt,Portuguese
405671,hu,Hungarian
258946,es,Spanish
405670,ru,Russian
196929,ru,Russian
459074,en,English
291155,en,English
574367,de,German
11286,ja,Japanese
11286,zh,Mandarin
11286,ar,Arabic
11286,en,English
143532,es,Spanish
258947,en,English
11285,en,English
597691,fr,French
521092,fr,French
258960,pt,Portuguese
103686,de,German
103686,en,English
103686,sw,Swahili
50086,th,Thai
143530,es,Spanish
459073,ko,Korean
143535,pt,Portuguese
11287,en,English
258955,ko,Korean
291156,sr,Serbian
29014,cn,Cantonese
597690,es,Spanish
273431,ar,Arabic
273431,yi,Yiddish
574370,es,Spanish
627974,ru,Russian
196931,en,English
196931,it,Italian
196931,sv,Swedish
258966,pt,Portuguese
574374,es,Spanish
143537,es,Spanish
273427,pt,Portuguese
73410,en,English
258968,pt,Portuguese
103689,es,Spanish
196934,ar,Arabic
574376,gl,Galician
574376,es,Spanish
29015,en,English
103690,it,Italian
273429,zh,Mandarin
291163,bg,Bulgarian
291163,en,English
258979,pt,Portuguese
405684,ta,Tamil
335556,en,English
