movie_id,keyword_id,keyword_name
15074,170539,truth or dare
15074,208540,war criminal
15074,246926,film within a film
15074,248915,skiing
318388,830,car race
15069,6149,police
15069,3713,chase
15069,6259,psychopath
15069,703,detective
15069,5340,investigation
15069,9748,revenge
15069,12339,slasher
15069,13006,torture
15069,14964,drugs
15069,34079,death
15069,156075,evil
15069,207268,neo-noir
277213,1453,amnesia
277213,10325,mistaken identity
277213,6158,cult
277213,10683,coming of age
277213,11612,hospital
277213,15106,psychiatrist
277213,33841,incest
277213,160840,dream sequence
277213,170521,gynecologist
277213,244361,test subject
34851,414,hunter
34851,1297,predator
34851,1794,yakuza
34851,4323,hunting human beings
34851,4862,alien life-form
34851,9663,sequel
34851,9951,alien
34851,10158,alien planet
34851,10787,jungle
34851,13031,creature
34851,13065,soldier
34851,192913,warrior
296990,2124,puerto rico
296990,207565,jacobo morales
375313,6075,sports
375313,1480,baseball
277216,2231,drug dealer
277216,796,police brutality
277216,1157,husband wife relationship
277216,897,rap music
277216,898,hip-hop
277216,380,sibling relationship
277216,740,aids
277216,970,parent child relationship
277216,3149,gangster
277216,4562,rapper
277216,2394,ghetto
277216,2334,nightclub
277216,6093,assault
277216,2930,freedom of speech
277216,4108,protest
277216,2016,vandalism
277216,4741,recording contract
277216,5626,rags to riches
277216,9672,based on true story
277216,6564,terminal illness
277216,7312,road trip
277216,9932,feud
277216,10776,marijuana
277216,10726,gang
277216,11148,police chase
277216,11612,hospital
277216,12425,racism
277216,12670,"los angeles, california"
277216,18021,"detroit, michigan"
277216,156158,racial slur
277216,160497,wrongful arrest
277216,163764,death of brother
277216,169213,milwaukee wisconsin
277216,169590,police raid
277216,178036,police harassment
277216,179431,duringcreditsstinger
277216,195162,record company
277216,204236,music tour
277216,208289,1980s
277216,217474,intimidation by police
277216,217475,los angeles riots
277216,217482,"compton, california"
15070,378,prison
15070,779,martial arts
15070,797,showdown
15070,1563,prisoner
15070,6075,sports
15070,1721,fight
15070,3149,gangster
15070,2792,boxer
15070,5572,fistfight
15070,12380,tournament
15070,14955,fighting
15070,15234,convict
15070,156158,racial slur
15070,187928,prison fight
15070,209476,boxing
15070,219404,action hero
56235,2957,vietnam war
56235,2956,vietnam
56235,1968,prisoner of war
56235,10168,aviation
56235,10772,torture chamber
56235,187056,woman director
79610,187056,woman director
156591,1157,husband wife relationship
156591,185742,emancipation
418745,5331,village
418745,1919,mayor
418745,18035,family
418745,224472,new life
15073,3391,drug smuggling
15073,6212,smuggling (contraband)
15073,3713,chase
15073,10261,stealing
56237,3356,quebec
56237,10683,coming of age
56237,10275,house party
56237,14964,drugs
56237,296608,teenager
212134,416,"miami, florida"
212134,701,cuba
212134,1422,boat
212134,10349,survival
212134,14620,raft
113178,5713,rhode island
113178,163442,italian family
297017,6078,politics
297017,5565,biography
297017,9672,based on true story
297017,8570,president
297017,225679,heroes
297017,264792,political
297017,328926,based on real person
156597,4344,musical
156597,12339,slasher
375327,966,beach
375327,254,france
375327,818,based on novel or book
375327,409,africa
375327,4265,somalia
375327,9840,romance
375327,13015,terrorism
375327,15381,captive
375327,162350,ocean floor
375327,207317,christmas
375327,209081,submersible
375327,244533,scotsman
375327,244536,greenland sea
34856,779,martial arts
34856,9748,revenge
34856,9826,murder
34856,11259,extortion
34869,4426,sadism
34869,1930,kidnapping
34869,2111,soviet union
34869,3541,afghanistan
34869,5927,violence against women
34869,11534,sexual violence
34869,9826,murder
34869,10735,rape attempt
34869,14805,maniac
34869,33699,policeman
34869,197708,mental disorders
34869,210608,1990s
34869,239981,murdered by a policeman
34869,241802,male corpse
34869,251963,soviet national police (militsiya)
56256,209983,romanian new wave
34867,159028,cult leader
34867,163053,found footage
34867,309138,charles manson
156627,570,rape
156627,585,casino
156627,818,based on novel or book
156627,3452,love letter
156627,13059,prostitution
156627,18011,pregnant woman
156627,267122,sex
375334,5565,biography
375334,187056,woman director
375334,190178,sex worker
277229,999,sports car
277229,9748,revenge
34870,2035,mythology
113211,520,"chicago, illinois"
113211,8045,bratva (russian mafia)
113211,1930,kidnapping
113211,2449,black market
113211,4572,organ
113211,9748,revenge
113211,21747,poland
113211,33498,transplant
15077,3149,gangster
15077,10291,organized crime
15077,15009,criminal
15077,41383,triad
297014,4344,musical
297014,155139,porn parody
375342,5565,biography
375343,5600,daughter
375343,2987,gang war
375343,14964,drugs
375343,212757,ex special forces
375343,220196,grandchild
375343,234346,fury
375355,9864,prank
375355,40879,drunk
375355,170587,mysterious stranger
56272,173316,trapped in an elevator
56272,178317,book signing
56272,178321,going into labor
56272,178322,talking in sleep
56272,178329,friends in love
56272,178331,annoying little sister
15084,9714,remake
15084,13072,falling in love
15084,14534,relationship
15084,221196,unplanned pregnancy
79615,818,based on novel or book
79615,1556,texas
79615,4640,disabled child
79615,10683,coming of age
79615,165100,young love
79615,179012,estranged family member
79615,194413,intellectual disability
79615,198623,farm girl
297018,9330,malta
297018,171842,sinking boat
297018,187056,woman director
156649,1295,europe
156649,10329,wealth
56263,657,fire
56263,270,ocean
56263,1419,gun
56263,4378,striptease
56263,10180,male homosexuality
56263,167043,road movie
79628,6075,sports
79628,9571,motor sport
79628,9666,street race
79628,14735,motorcycle
474298,6054,friendship
474298,6782,addiction
474298,10649,drug rehabilitation
474298,14964,drugs
56276,11004,rural area
375366,212,"london, england"
375366,818,based on novel or book
375366,2321,bunker
375366,4458,post-apocalyptic future
375366,4884,infection
375366,12377,zombie
375366,12663,little girl
375366,14760,scientist
375366,159287,gas mask
375366,188952,eaten alive
375366,221253,fungus
375366,227583,white savior
375366,232473,whitewashing
277237,2231,drug dealer
277237,212,"london, england"
277237,2150,cocaine
277237,6019,human trafficking
277237,9826,murder
277237,10726,gang
277237,10978,bad cop
277237,11734,police corruption
277237,11581,severed head
277237,14964,drugs
474350,818,based on novel or book
474350,3199,clown
474350,3473,carnival
474350,9663,sequel
474350,9714,remake
474350,9927,maine
474350,13031,creature
474350,13073,fear
474350,158718,lgbt
474350,229863,ancient evil
474350,259361,loss of a friend
341777,155633,mahjong
34883,187056,woman director
15097,254,france
15097,886,movie business
15097,3088,bodyguard
15097,10123,dark comedy
15097,9732,film in film
15097,10714,serial killer
15097,160316,sickle
15097,163699,vomiting
15097,187294,press agent
15097,210608,1990s
15097,250135,cannes
15097,273593,hammer
34899,380,sibling relationship
34899,220064,culinary arts
34899,229426,hanoi
34899,241738,sister sister relationship
375392,1262,mountain
375392,3373,snowstorm
375392,9748,revenge
375392,10794,snow
375392,33688,hunting
375356,9673,love
375356,202399,cartoonist
15090,1442,winter
15090,9830,nuclear explosion
15090,10794,snow
15090,13015,terrorism
15090,195732,ski
34902,236,suicide
34902,456,mother
34902,5707,childhood trauma
34902,5923,sister
34902,7464,alcoholism
34902,11869,mistress
34902,33625,illegal prostitution
297036,2960,cambodia
297036,15218,special forces
297043,642,robbery
297043,107,"barcelona, spain"
297043,11719,dirty cop
297043,13059,prostitution
297043,14857,juvenile delinquent
297043,14964,drugs
297043,194451,social issues
113258,161316,social documentary
79635,187056,woman director
156655,187056,woman director
113273,187056,woman director
375396,2111,soviet union
156657,818,based on novel or book
156657,34004,second chance
113284,378,prison
113284,187056,woman director
113284,231594,louisiana state penitentiary
212231,2231,drug dealer
212231,2149,drug trafficking
212231,8224,cannabis
212231,11488,pot smoking
212231,192164,canadian border
212231,243617,weed
212231,249832,high school drop out
15104,187056,woman director
15104,240303,father daughter relationship
418835,9706,anthology
56277,779,martial arts
56277,780,kung fu
56277,9725,sword fight
15092,549,prostitute
15092,2860,heart
15092,643,horse race
15092,3170,cigarette
15092,5157,electric shock
15092,3688,strip club
15092,9663,sequel
15092,9856,flashback
15092,10217,tourette syndrome
15092,10726,gang
15092,10950,shootout
15092,12545,mansion
15092,14967,foot chase
15092,157959,surgery
15092,160868,taser
15092,179431,duringcreditsstinger
15092,214655,absurdism
15092,226738,ultraviolence
212240,9672,based on true story
212240,10683,coming of age
212240,9826,murder
212240,174240,juvenile crime
212240,181155,torturing
212240,193430,street kid
56288,5265,espionage
56288,470,spy
56288,3650,child hero
56288,4289,secret agent
539406,187056,woman director
474335,4610,comeback
474335,6496,basketball
474335,7312,road trip
474335,8743,streetball
474335,12380,tournament
474335,163223,prize money
474335,169358,financial problem
474335,189920,"harlem, new york city"
474335,208747,septuagenarian
34921,2957,vietnam war
34921,11872,atrocity
34921,13065,soldier
156659,2883,imprisonment
156659,4379,time travel
156659,9777,prison escape
156659,9951,alien
156659,12553,alien abduction
156659,155477,softcore
156659,159955,cavemen
156659,226009,cleansing
156659,226010,erotic stories
79643,205761,picone
79643,205762,ficarra
79643,287309,ficarra e picone
474353,4029,bourgeoisie
474353,18035,family
474353,213473,algerian war (1954-62)
113287,187056,woman director
15098,894,depression
15098,516,child abuse
15098,2655,group therapy
15098,11857,mental institution
15098,14857,juvenile delinquent
15098,41329,mental illness
15098,156316,troubled teen
15098,184239,teen anger
15098,189447,bipolar
15098,233130,self-harm
15098,242689,teenage protagonist
297066,237612,14th century
15120,798,sheriff
15120,3713,chase
15120,1556,texas
15120,7312,road trip
15120,9276,truck
15120,167043,road movie
15120,214655,absurdism
474354,376,neo-nazism
474354,5767,summer camp
474354,258,bomb
474354,5308,aftermath
474354,7336,car bomb
474354,9672,based on true story
474354,1191,norway
474354,11038,trial
474354,10614,tragedy
474354,192090,brain injury
474354,192687,"oslo, norway"
474354,215403,shooting spree
474354,233769,far right
474354,239258,mass killing
474354,246899,summer camp island
474354,302785,english language
156700,6270,high school
156700,708,runaway
156700,9720,woods
156700,10683,coming of age
156700,296608,teenager
156700,297908,boys in the woods
156700,297909,kid-level carpentry
34905,818,based on novel or book
34905,2102,brother-in-law
34905,2804,exploitation
34905,11316,sexual humor
34905,9663,sequel
34905,33922,pop music
113294,6075,sports
79640,1862,coming out
79640,2687,fiancé
79640,9673,love
79640,10195,man pretending to be straight
79640,11524,in the closet
79640,14720,love affair
79640,18732,sexual repression
79640,158718,lgbt
79640,165547,fiancé fiancée relationship
79640,187056,woman director
79640,239239,closeted homosexual
79640,240305,gay romance
79640,258533,gay theme
341804,818,based on novel or book
34935,161919,adult animation
34935,210024,anime
15108,2604,babysitter
297049,207573,cine quinqui
15122,9817,behind the scenes
15122,14791,spa
