,international,worldwide,domestic,error
tt0301684,371948.0,544512.0,172564.0,
tt0105019,0.0,0.0,0.0,
tt0116729,0.0,0.0,0.0,
tt3064000,35384.0,35384.0,0.0,
tt0072131,0.0,0.0,0.0,
tt3751304,0.0,0.0,0.0,
tt0110890,0.0,0.0,0.0,
tt0112541,0.0,1268636.0,1268636.0,
tt0067345,0.0,0.0,0.0,
tt0097192,0.0,0.0,0.0,
tt0071967,0.0,0.0,0.0,
tt0209045,0.0,0.0,0.0,
tt0208694,0.0,0.0,0.0,
tt2113090,119925.0,119925.0,0.0,
tt1823125,998.0,12155.0,11157.0,
tt2379436,299939.0,299939.0,0.0,
tt0428493,1398027.0,1398027.0,0.0,
tt0108588,0.0,0.0,0.0,
tt0068638,9588.0,9588.0,0.0,
tt0758758,38321539.0,56676733.0,18354356.0,
tt0200091,0.0,0.0,0.0,
tt0067975,0.0,0.0,0.0,
tt0066530,0.0,0.0,0.0,
tt0080031,0.0,0.0,0.0,
tt0119250,0.0,500000.0,500000.0,
tt1603933,102273.0,102273.0,0.0,
tt3213570,0.0,0.0,0.0,
tt0067622,0.0,0.0,0.0,
tt0205269,0.0,0.0,0.0,
tt1179258,6652585.0,9368242.0,2715657.0,
tt1728242,0.0,0.0,0.0,
tt0067958,0.0,0.0,0.0,
tt0106455,0.0,10058318.0,10058318.0,
tt0067991,0.0,0.0,0.0,
tt0292951,0.0,0.0,0.0,
tt1087522,0.0,0.0,0.0,
tt0389318,0.0,0.0,0.0,
tt4844140,437335.0,471152.0,33817.0,
tt0075784,0.0,50750000.0,50750000.0,
tt0067989,0.0,0.0,0.0,
tt1535432,0.0,0.0,0.0,
tt2331100,879979.0,1606705.0,726726.0,
tt0107413,0.0,12440858.0,12440858.0,
tt2112210,222560.0,222560.0,0.0,
tt4922524,0.0,0.0,0.0,
tt2846908,0.0,0.0,0.0,
tt0866437,3588339.0,7163566.0,3575227.0,
tt6271806,0.0,0.0,0.0,
tt0066286,0.0,0.0,0.0,
tt0428959,0.0,4930.0,4930.0,
tt0808331,237613.0,719968.0,482355.0,
tt0120709,26731.0,866865.0,840134.0,
tt2662710,0.0,11722.0,11722.0,
tt8633950,10993752.0,10993752.0,0.0,
tt1843840,0.0,6095.0,6095.0,
tt0237572,9686202.0,29419291.0,19733089.0,
tt7016254,295220.0,501223.0,206003.0,
tt2056740,0.0,2732.0,2732.0,
tt0101866,0.0,0.0,0.0,
tt7284204,0.0,11746.0,11746.0,
tt0929412,11314687.0,11326121.0,11434.0,
tt8236398,0.0,58090.0,58090.0,
tt1937419,28219.0,28219.0,0.0,
tt0119620,0.0,285038.0,285038.0,
tt0134154,0.0,635096.0,635096.0,
tt0096999,0.0,0.0,0.0,
tt5261644,10017253.0,10017253.0,0.0,
tt0416891,0.0,0.0,0.0,
tt0093654,0.0,847468.0,847468.0,
tt8342680,567490.0,711691.0,144201.0,
tt1194238,0.0,0.0,0.0,
tt0066449,0.0,0.0,0.0,
tt0120156,0.0,0.0,0.0,
tt0112427,0.0,259724.0,259724.0,
tt0080888,0.0,17815212.0,17815212.0,
tt1188674,0.0,0.0,0.0,
tt0113732,0.0,0.0,0.0,
tt0071976,0.0,0.0,0.0,
tt4019142,0.0,0.0,0.0,
tt3884216,0.0,0.0,0.0,
tt2343266,0.0,200238.0,200238.0,
tt2358925,4211752.0,14431253.0,10219501.0,
tt2465140,391570.0,16365451.0,15973881.0,
tt0074184,0.0,0.0,0.0,
tt0787524,8385890.0,12252684.0,3866794.0,
tt0064415,0.0,0.0,0.0,
tt3042408,7700259.0,7700259.0,0.0,
tt2741806,41144.0,97236.0,56092.0,
tt0100815,0.0,0.0,0.0,
tt0376177,765415.0,1050376.0,284961.0,
tt0266316,0.0,0.0,0.0,
tt2170593,10699522.0,54837234.0,44137712.0,
tt3569978,1575.0,1575.0,0.0,
tt0104519,0.0,0.0,0.0,
tt3949658,0.0,0.0,0.0,
tt0083922,15813.0,6799714.0,6783304.0,
tt0075913,0.0,0.0,0.0,
tt2473602,2745871.0,33448971.0,30703100.0,
tt5593416,4134365.0,4134365.0,0.0,
tt0076868,0.0,0.0,0.0,
tt0067134,0.0,0.0,0.0,
tt5494396,0.0,51499.0,51499.0,
tt0105755,0.0,0.0,0.0,
tt2083294,0.0,0.0,0.0,
tt0403702,4369807.0,19651093.0,15281286.0,
tt0281820,2239148.0,5756945.0,3517797.0,
tt2113659,468112.0,753975.0,285863.0,
tt5701132,7278360.0,7278360.0,0.0,
tt1188998,1227505.0,1227505.0,0.0,
tt0074937,38200.0,38200.0,0.0,
tt0174885,0.0,72190.0,72190.0,
tt3224458,6221678.0,67925733.0,61704055.0,
tt0065032,0.0,0.0,0.0,
tt5446610,231565.0,295129.0,63564.0,
tt4490762,0.0,0.0,0.0,
tt0098350,0.0,0.0,0.0,
tt0093525,0.0,0.0,0.0,
tt5144348,1997.0,20437.0,18440.0,
tt0374294,256205.0,256205.0,0.0,
tt0118665,9200000.0,36450736.0,27250736.0,
tt0100134,0.0,6070725.0,6070725.0,
tt0428081,0.0,0.0,0.0,
tt1721683,417065.0,446131.0,29066.0,
tt0070704,0.0,0.0,0.0,
tt0279781,2317456.0,12517488.0,10200032.0,
tt0069229,0.0,0.0,0.0,
tt1371150,7000000.0,41296320.0,34296320.0,
tt0371092,201727.0,201727.0,0.0,
tt0127153,0.0,0.0,0.0,
tt0074775,0.0,0.0,0.0,
tt0072600,0.0,0.0,0.0,
tt0452660,0.0,13334.0,13334.0,
tt4682136,567501.0,1820461.0,1252960.0,
tt0118840,0.0,19140.0,19140.0,
tt0804552,1557010.0,1557010.0,0.0,
tt7336012,20440.0,20440.0,0.0,
tt0108269,0.0,0.0,0.0,
tt1398426,40437206.0,201634991.0,161197785.0,
tt3563262,851960.0,851960.0,0.0,
tt0095607,0.0,16714.0,16714.0,
tt0901487,44132723.0,44261209.0,128486.0,
tt0069160,0.0,0.0,0.0,
tt0280882,3234.0,3234.0,0.0,
tt2190838,0.0,7078.0,7078.0,
tt0116154,0.0,0.0,0.0,
tt2195548,237174.0,442313.0,205139.0,
tt3896710,1102453.0,1102453.0,0.0,
tt2033298,0.0,0.0,0.0,
tt0145816,0.0,0.0,0.0,
tt1340773,0.0,11514.0,11514.0,
tt0192766,0.0,403069.0,403069.0,
tt0266408,145969.0,145969.0,0.0,
tt0235606,0.0,0.0,0.0,
tt0077510,0.0,0.0,0.0,
tt0114666,57925.0,5830454.0,5772529.0,
tt5186714,4551537.0,6953604.0,2402067.0,
tt0404535,204301.0,204301.0,0.0,
tt3399042,0.0,0.0,0.0,
tt0165774,0.0,0.0,0.0,
tt3341718,234376.0,234376.0,0.0,
tt2040608,0.0,0.0,0.0,
tt0103874,133339902.0,215862692.0,82522790.0,
tt1230215,25607.0,636399.0,610792.0,
tt1787797,17592.0,65310.0,47718.0,
tt0102221,0.0,0.0,0.0,
tt4537896,1946294.0,25957482.0,24011188.0,
tt8772262,20589055.0,48015416.0,27426361.0,
tt0210163,0.0,0.0,0.0,
tt0087858,0.0,0.0,0.0,
tt1020543,36756.0,36756.0,0.0,
tt0896923,955492.0,1448788.0,493296.0,
tt1223980,138381.0,138381.0,0.0,
tt0103006,0.0,0.0,0.0,
tt2555736,52900026.0,85979176.0,33078266.0,
tt0106185,0.0,525955.0,525955.0,
tt0120185,0.0,29345482.0,29342592.0,
tt0138474,0.0,0.0,0.0,
tt5356292,878645.0,878645.0,0.0,
tt1934458,0.0,0.0,0.0,
tt0398037,0.0,0.0,0.0,
tt2801736,0.0,0.0,0.0,
tt1833854,0.0,0.0,0.0,
tt7977594,0.0,44002.0,44002.0,
tt0116745,499.0,1356828.0,1356329.0,
tt0792975,6261773.0,6261773.0,0.0,
tt0079464,0.0,0.0,0.0,
tt7983678,0.0,0.0,0.0,
tt0077477,0.0,0.0,0.0,
tt13392208,0.0,0.0,0.0,
tt0101486,0.0,0.0,0.0,
tt0259324,112935797.0,228738393.0,115802596.0,
tt0200550,53130205.0,113916474.0,60786269.0,
tt3341582,0.0,0.0,0.0,
tt1396557,0.0,181039.0,181039.0,
tt1464191,11658.0,60048.0,48390.0,
tt2359656,0.0,0.0,0.0,
tt3647434,0.0,0.0,0.0,
tt0452183,0.0,0.0,0.0,
tt1039646,0.0,0.0,0.0,
tt0110216,71668000.0,108431355.0,36763355.0,
tt0237534,59492808.0,70767418.0,11274610.0,
tt0340086,697398.0,697398.0,0.0,
tt3892434,1222899.0,1226399.0,3500.0,
tt1431065,10345.0,10345.0,0.0,
tt1298643,0.0,0.0,0.0,
tt0068420,0.0,0.0,0.0,
tt0111273,0.0,0.0,0.0,
tt5530986,0.0,0.0,0.0,
tt2226417,78332871.0,161919318.0,83586447.0,
tt1010398,0.0,0.0,0.0,
tt0119715,60500000.0,122417389.0,61917389.0,
tt6063866,1988694.0,1988694.0,0.0,
tt0094908,0.0,0.0,0.0,
tt3411614,0.0,0.0,0.0,
tt0108147,0.0,57319029.0,57319029.0,
tt0401089,2392932.0,2392932.0,0.0,
tt0093171,0.0,0.0,0.0,
tt0253556,39088201.0,82150183.0,43061982.0,
tt0370893,0.0,0.0,0.0,
tt0310924,2451607.0,2451607.0,0.0,
tt0098310,0.0,0.0,0.0,
tt0109300,0.0,0.0,0.0,
tt1376780,1319572.0,1319572.0,0.0,
tt0082722,0.0,0.0,0.0,
tt0072814,0.0,0.0,0.0,
tt6173020,0.0,0.0,0.0,
tt3610746,332571.0,332571.0,0.0,
tt3144600,3085722.0,3085722.0,0.0,
tt3754940,8816760.0,9027600.0,210840.0,
tt0094020,0.0,225358.0,225358.0,
tt0426155,164350.0,1565016.0,1400666.0,
tt0219519,0.0,0.0,0.0,
tt0202539,0.0,0.0,0.0,
tt0456165,7876656.0,9289939.0,1413283.0,
tt3848888,0.0,0.0,0.0,
tt1698010,3034200.0,3034200.0,0.0,
tt3202392,2428622.0,2428622.0,0.0,
tt0224578,91113.0,201670.0,110134.0,
tt9761064,0.0,9163.0,9163.0,
tt0072919,0.0,0.0,0.0,
tt7334528,4194468.0,46664414.0,42469946.0,
tt0115553,0.0,0.0,0.0,
tt0120158,0.0,0.0,0.0,
tt1421376,0.0,0.0,0.0,
tt1772980,73153.0,73153.0,0.0,
tt0300153,0.0,0.0,0.0,
tt1121931,20888292.0,34572541.0,13684249.0,
tt0082022,0.0,0.0,0.0,
tt2174084,106526.0,106526.0,0.0,
tt7349950,261500000.0,473123154.0,211622525.0,
tt0159233,0.0,0.0,0.0,
tt0069444,0.0,0.0,0.0,
tt0102303,0.0,4102526.0,4102526.0,
tt0100888,0.0,0.0,0.0,
tt0105328,0.0,0.0,0.0,
tt5308322,69795421.0,125479266.0,55683845.0,
tt1594534,505250.0,505250.0,0.0,
tt0079370,0.0,0.0,0.0,
tt0492443,0.0,0.0,0.0,
tt0847899,36188.0,36188.0,0.0,
tt0098022,0.0,3574256.0,3574256.0,
tt9541602,118366848.0,119932733.0,1565885.0,
tt0758752,70453003.0,102820008.0,32367005.0,
tt1809287,97563.0,97563.0,0.0,
tt1230414,106368280.0,219103655.0,112735375.0,
tt0076148,0.0,0.0,0.0,
tt0796368,245115.0,4778376.0,4533261.0,
tt0251582,0.0,0.0,0.0,
tt0100879,0.0,1224605.0,1224605.0,
tt0464141,71477703.0,78638987.0,7161284.0,
tt2872732,342394974.0,469058574.0,126663600.0,
tt0165237,0.0,0.0,0.0,
tt0138510,0.0,4152230.0,4152230.0,
tt0914809,0.0,0.0,0.0,
tt0472062,52822351.0,119483446.0,66661095.0,
tt5321024,0.0,0.0,0.0,
tt0878804,53248834.0,309231694.0,255982860.0,
tt3715854,0.0,0.0,0.0,
tt1135084,22460662.0,80205382.0,57744720.0,
tt1038686,27750578.0,67918658.0,40168080.0,
tt0092703,0.0,0.0,0.0,
tt0117876,0.0,0.0,0.0,
tt6811992,1026212.0,1026212.0,0.0,
tt1700808,1207241.0,1207241.0,0.0,
tt0130089,0.0,0.0,0.0,
tt0255653,166462.0,4634077.0,4467615.0,
tt7336842,12286.0,12286.0,0.0,
tt2033997,148545.0,148545.0,0.0,
tt0175550,0.0,256780.0,256780.0,
tt0103105,0.0,1228153.0,1228153.0,
tt0139193,0.0,0.0,0.0,
tt0181733,0.0,46737.0,46737.0,
tt1837574,185.0,3586.0,3401.0,
tt1229238,485315477.0,694713380.0,209397903.0,
tt0109440,0.0,0.0,0.0,
tt0067162,0.0,0.0,0.0,
tt1650393,0.0,55301.0,55301.0,
tt0119502,0.0,46362.0,46362.0,
tt0123534,0.0,0.0,0.0,
tt0072669,0.0,0.0,0.0,
tt0071443,0.0,0.0,0.0,
tt6071754,0.0,0.0,0.0,
tt1035498,0.0,0.0,0.0,
tt0435710,0.0,0.0,0.0,
tt0188863,0.0,2924635.0,2924635.0,
tt0126249,0.0,0.0,0.0,
tt0780565,2065030.0,2065030.0,0.0,
tt0204058,2825.0,2825.0,0.0,
tt0387151,0.0,0.0,0.0,
tt0970184,0.0,6795.0,6795.0,
tt0276504,0.0,0.0,0.0,
tt0083203,0.0,0.0,0.0,
tt2304953,602802.0,602802.0,0.0,
tt10218664,416575449.0,417282021.0,706572.0,
tt0197655,0.0,0.0,0.0,
tt0120391,0.0,91805.0,91805.0,
tt0068897,0.0,0.0,0.0,
tt0818705,0.0,0.0,0.0,
tt0108578,0.0,0.0,0.0,
tt2486490,0.0,0.0,0.0,
tt0305242,0.0,0.0,0.0,
tt1836974,0.0,0.0,0.0,
tt0073179,0.0,0.0,0.0,
tt0150789,0.0,0.0,0.0,
tt0108574,0.0,0.0,0.0,
tt0248568,0.0,0.0,0.0,
tt1839482,0.0,0.0,0.0,
tt0093648,0.0,3832228.0,3832228.0,
tt4967094,83933510.0,83933510.0,0.0,
tt0841046,2259047.0,20577736.0,18317151.0,
tt0373760,0.0,0.0,0.0,
tt0202559,0.0,19478.0,19478.0,
tt0091077,0.0,0.0,0.0,
tt2331143,36835547.0,37170163.0,334616.0,
tt0988595,85846697.0,162655351.0,76808654.0,
tt0997088,0.0,0.0,0.0,
tt0068273,0.0,0.0,0.0,
tt0069018,0.0,0.0,0.0,
tt9345778,0.0,0.0,0.0,
tt1848832,0.0,0.0,0.0,
tt7255568,857341.0,1635907.0,778566.0,
tt0989757,34969824.0,114991723.0,80014842.0,
tt0119883,0.0,0.0,0.0,
tt0209463,0.0,259510.0,259510.0,
tt0118640,0.0,0.0,0.0,
tt3968762,2527939.0,2527939.0,0.0,
tt0119626,0.0,0.0,0.0,
tt2087989,0.0,0.0,0.0,
tt0075411,0.0,0.0,0.0,
tt0887736,0.0,0.0,0.0,
tt10584898,0.0,0.0,0.0,
tt0068416,0.0,0.0,0.0,
tt2271563,0.0,0.0,0.0,
tt1397176,901617.0,901617.0,0.0,
tt0072210,0.0,0.0,0.0,
tt8783552,0.0,0.0,0.0,
tt1712502,10870.0,10870.0,0.0,
tt3022458,2348712.0,2348712.0,0.0,
tt1057500,84935428.0,122426792.0,37491364.0,
tt0116934,0.0,0.0,0.0,
tt0107027,0.0,0.0,0.0,
tt0464118,0.0,0.0,0.0,
tt5259184,0.0,0.0,0.0,
tt0383862,1459663.0,1459663.0,0.0,
tt1054118,0.0,0.0,0.0,
tt0095143,0.0,0.0,0.0,
tt8563452,20440.0,20440.0,0.0,
tt1193138,83019358.0,166842739.0,83823381.0,
tt0119874,69200000.0,110463140.0,41263140.0,
tt0079709,0.0,0.0,0.0,
tt0112288,0.0,307308.0,307308.0,
tt0068669,0.0,0.0,0.0,
tt1176954,1852478.0,1852478.0,0.0,
tt0086325,0.0,5678950.0,5678950.0,
tt0414617,0.0,0.0,0.0,
tt0119561,0.0,60509.0,60509.0,
tt1988591,0.0,0.0,0.0,
tt0247967,0.0,0.0,0.0,
tt0111256,0.0,20667959.0,20667959.0,
tt0068246,0.0,0.0,0.0,
tt2179116,186005.0,1501595.0,1315590.0,
tt0094006,0.0,18553948.0,18553948.0,
tt0807715,10029866.0,10029866.0,0.0,
tt0119927,0.0,0.0,0.0,
tt1159721,0.0,0.0,0.0,
tt3919034,213835.0,213835.0,0.0,
tt0087479,0.0,0.0,0.0,
tt0129922,0.0,0.0,0.0,
tt2312890,1259.0,175755.0,174496.0,
tt0081506,0.0,0.0,0.0,
tt0487928,476875.0,476875.0,0.0,
tt1985019,154468.0,2313509.0,2159041.0,
tt0075901,0.0,0.0,0.0,
tt0082352,0.0,1118634.0,1118634.0,
tt0089275,0.0,0.0,0.0,
tt0205027,0.0,0.0,0.0,
tt1433822,6413846.0,11350665.0,4936819.0,
tt6622902,5908700.0,5908700.0,0.0,
tt3617996,0.0,0.0,0.0,
tt2102396,1872736.0,1872736.0,0.0,
tt0067787,0.0,0.0,0.0,
tt0092776,0.0,0.0,0.0,
tt0765432,26461085.0,26937355.0,476270.0,
tt0148482,0.0,0.0,0.0,
tt0316540,0.0,0.0,0.0,
tt0095373,0.0,0.0,0.0,
tt2396690,0.0,0.0,0.0,
tt1744760,0.0,0.0,0.0,
tt0068588,0.0,0.0,0.0,
tt0120491,0.0,37621.0,37621.0,
tt0089756,0.0,0.0,0.0,
tt0070794,0.0,0.0,0.0,
tt0281680,0.0,1023156.0,1023156.0,
tt0337741,140600000.0,265328738.0,124728738.0,
tt0067870,0.0,0.0,0.0,
tt2359652,6030.0,6030.0,0.0,
tt0478994,0.0,0.0,0.0,
tt0303321,0.0,220165.0,220165.0,
tt0478134,22764049.0,29541790.0,6777741.0,
tt0412639,0.0,0.0,0.0,
tt0492492,622882.0,638627.0,15745.0,
tt0073293,0.0,0.0,0.0,
tt9412268,5161397.0,5756185.0,594788.0,
tt0384680,6643623.0,19126398.0,12482775.0,
tt0069495,0.0,66006455.0,66000000.0,
tt0075161,0.0,0.0,0.0,
tt0117202,0.0,22891.0,22891.0,
tt7976208,19717.0,19717.0,0.0,
tt0091268,0.0,0.0,0.0,
tt3397160,1292400.0,1370772.0,78372.0,
tt1183908,47350.0,47350.0,0.0,
tt0069369,0.0,0.0,0.0,
tt0108137,0.0,0.0,0.0,
tt0069761,0.0,0.0,0.0,
tt0074614,0.0,0.0,0.0,
tt4600952,9765483.0,9765483.0,0.0,
tt0074443,0.0,0.0,0.0,
tt0818170,52393.0,454481.0,402088.0,
tt1270296,2339.0,2339.0,0.0,
tt2062661,0.0,0.0,0.0,
tt4837062,26870.0,26870.0,0.0,
tt0074356,0.0,0.0,0.0,
tt1307963,3684750.0,3684750.0,0.0,
tt0095905,0.0,0.0,0.0,
tt1787664,2438.0,2438.0,0.0,
tt0469318,1146422.0,1146422.0,0.0,
tt0352864,0.0,0.0,0.0,
tt3120508,0.0,0.0,0.0,
tt5701172,261306.0,261306.0,0.0,
tt0496436,8526917.0,8526917.0,0.0,
tt0976222,7014035.0,12225023.0,5210988.0,
tt1426361,132547.0,132547.0,0.0,
tt1612575,0.0,0.0,0.0,
tt3978324,0.0,0.0,0.0,
tt9372116,1319366.0,1319366.0,0.0,
tt1170398,98722.0,98722.0,0.0,
tt1192862,0.0,0.0,0.0,
tt0084778,0.0,0.0,0.0,
tt9454778,9859392.0,9859392.0,0.0,
tt0114224,0.0,0.0,0.0,
tt1104836,0.0,0.0,0.0,
tt4530804,0.0,0.0,0.0,
tt0283110,0.0,0.0,0.0,
tt0073829,0.0,0.0,0.0,
tt0780548,0.0,5565.0,5565.0,
tt0068456,0.0,0.0,0.0,
tt0097758,0.0,793775.0,793775.0,
tt0097236,0.0,5552441.0,5552441.0,
tt6933338,0.0,26563.0,26563.0,
tt1224373,37319.0,37319.0,0.0,
tt1629376,3654643.0,3924850.0,270207.0,
tt0464913,22752341.0,23055884.0,303543.0,
tt5697572,48392155.0,75558925.0,27166770.0,
tt1415283,64239906.0,93251121.0,29011215.0,
tt3322892,24757.0,55668.0,30911.0,
tt5528282,0.0,0.0,0.0,
tt1891942,755146.0,755146.0,0.0,
tt4287848,3833651.0,3833651.0,0.0,
tt0454776,10869677.0,32120360.0,21250683.0,
tt0036400,0.0,0.0,0.0,
tt0099479,0.0,0.0,0.0,
tt2116974,31016553.0,31016553.0,0.0,
tt1186795,0.0,0.0,0.0,
tt2631862,0.0,0.0,0.0,
tt4161586,818865.0,818865.0,0.0,
tt1349451,70688.0,175706.0,105018.0,
tt0088128,0.0,23686027.0,23686027.0,
tt0072990,0.0,0.0,0.0,
tt0932519,0.0,0.0,0.0,
tt0294431,33233.0,68934.0,35701.0,
tt1851871,457120.0,457120.0,0.0,
tt0477323,1037405.0,1037405.0,0.0,
tt2212008,405206.0,461780.0,56574.0,
tt0155609,0.0,0.0,0.0,
tt2524638,0.0,0.0,0.0,
tt0376136,17025143.0,30134958.0,13109815.0,
tt1356864,217413.0,626396.0,408983.0,
tt0174336,615023.0,4775009.0,4159986.0,
tt1242432,1185599.0,1278650.0,93051.0,
tt0310203,27416535.0,27729359.0,312824.0,
tt0082328,91780.0,91780.0,0.0,
tt7959026,71000000.0,174804407.0,103804407.0,
tt0106999,0.0,0.0,0.0,
tt0090334,0.0,0.0,0.0,
tt1239449,1053818.0,1053818.0,0.0,
tt6063090,1372842.0,1392898.0,20056.0,
tt1278379,259214.0,801206.0,541992.0,
tt1619037,0.0,0.0,0.0,
tt1540400,0.0,0.0,0.0,
tt1753968,0.0,0.0,0.0,
tt0075648,0.0,0.0,0.0,
tt3402236,249967538.0,352794081.0,102826543.0,
tt0426089,0.0,0.0,0.0,
tt0368954,944.0,23550.0,22606.0,
tt9034530,41043552.0,41043552.0,0.0,
tt4838248,0.0,0.0,0.0,
tt3145220,0.0,0.0,0.0,
tt2081255,0.0,0.0,0.0,
tt0926380,2442384.0,3252136.0,809752.0,
tt0266489,9630000.0,19322135.0,9692135.0,
tt1323605,0.0,0.0,0.0,
tt0275692,0.0,0.0,0.0,
tt0074130,0.0,0.0,0.0,
tt0238380,4164423.0,5368217.0,1203794.0,
tt0090233,0.0,0.0,0.0,
tt0074868,0.0,0.0,0.0,
tt5091538,8750135.0,8750678.0,543.0,
tt2070714,0.0,0.0,0.0,
tt2229253,0.0,0.0,0.0,
tt0361309,1320199.0,3361213.0,2041014.0,
tt0072324,0.0,0.0,0.0,
tt0080534,0.0,0.0,0.0,
tt0089960,0.0,0.0,0.0,
tt0103224,0.0,0.0,0.0,
tt2340784,22573.0,63136.0,40563.0,
tt1865291,0.0,0.0,0.0,
tt0252076,60895468.0,154906693.0,94011225.0,
tt0379380,0.0,0.0,0.0,
tt0320668,0.0,0.0,0.0,
tt1906347,3465020.0,3465020.0,0.0,
tt0110965,0.0,0.0,0.0,
tt0251920,0.0,0.0,0.0,
tt0066845,0.0,0.0,0.0,
tt2401807,2424381.0,2424381.0,0.0,
tt1318044,0.0,0.0,0.0,
tt0100811,0.0,0.0,0.0,
tt0847050,246221.0,248749.0,2528.0,
tt1715320,0.0,0.0,0.0,
tt0385056,28191.0,182378.0,154187.0,
tt0861739,14750404.0,14759148.0,8744.0,
tt1129921,78400.0,187827.0,109427.0,
tt2250564,0.0,0.0,0.0,
tt1027658,73586.0,113269.0,39683.0,
tt0108672,0.0,0.0,0.0,
tt0076836,0.0,0.0,0.0,
tt1233219,76739.0,76739.0,0.0,
tt0068913,0.0,0.0,0.0,
tt1353793,2867.0,2867.0,0.0,
tt6511932,1051816.0,4554416.0,3502600.0,
tt0106246,0.0,36733909.0,36733909.0,
tt0499518,0.0,0.0,0.0,
tt0985694,18898010.0,45491656.0,26593646.0,
tt9204204,184959.0,208821.0,23862.0,
tt1581336,0.0,0.0,0.0,
tt0110469,0.0,0.0,0.0,
tt0404390,2524892.0,9380029.0,6855137.0,
tt1905042,0.0,0.0,0.0,
tt0978764,53400000.0,89792502.0,36392502.0,
tt0386423,0.0,640013.0,640013.0,
tt0236388,0.0,38182790.0,38182790.0,
tt0070056,0.0,0.0,0.0,
tt0198673,0.0,0.0,0.0,
tt1808555,0.0,0.0,0.0,
tt0102137,0.0,12876.0,12876.0,
tt10793640,73.0,73.0,0.0,
tt0903627,1268133.0,1333241.0,65108.0,
tt1495776,0.0,0.0,0.0,
tt0881934,46142.0,53117.0,6975.0,
tt0068590,0.0,0.0,0.0,
tt2066051,98952240.0,195320400.0,96368160.0,
tt0305229,14326.0,24930.0,10604.0,
tt8431314,384145.0,384145.0,0.0,
tt1670703,252386.0,252386.0,0.0,
tt0102945,73400000.0,174999005.0,101599005.0,
tt0365656,0.0,0.0,0.0,
tt0496241,0.0,0.0,0.0,
tt0097108,799293.0,8526030.0,7724701.0,
tt0067374,0.0,0.0,0.0,
tt0087164,0.0,0.0,0.0,
tt0295701,135339000.0,277448382.0,142109382.0,
tt4787510,0.0,0.0,0.0,
tt0116953,0.0,107874.0,107874.0,
tt0074198,0.0,0.0,0.0,
tt8356178,80943.0,80943.0,0.0,
tt0075393,0.0,0.0,0.0,
tt3754976,171505.0,171505.0,0.0,
tt2147758,47469.0,47469.0,0.0,
tt0456748,0.0,0.0,0.0,
tt1731758,0.0,0.0,0.0,
tt1473149,322024.0,322024.0,0.0,
tt7942936,6822634.0,6822634.0,0.0,
tt0420090,9579886.0,9595697.0,15811.0,
tt0147287,0.0,0.0,0.0,
tt3123010,701193.0,701193.0,0.0,
tt0104046,0.0,0.0,0.0,
tt0942385,85187650.0,195703351.0,110515313.0,
tt2956046,0.0,0.0,0.0,
tt0082402,0.0,29200000.0,29200000.0,
tt0337708,122457.0,122457.0,0.0,
tt0069235,0.0,0.0,0.0,
tt0291928,0.0,3020784.0,3020784.0,
tt0979869,0.0,0.0,0.0,
tt1999261,0.0,0.0,0.0,
tt0065662,0.0,0.0,0.0,
tt0070706,0.0,0.0,0.0,
tt1071358,0.0,0.0,0.0,
tt0775488,0.0,3106835.0,3106835.0,
tt0337639,0.0,0.0,0.0,
tt0489225,12210.0,12210.0,0.0,
tt0304417,2212356.0,2212356.0,0.0,
tt2296697,36351.0,78957.0,42606.0,
tt0067750,0.0,0.0,0.0,
tt0083938,0.0,0.0,0.0,
tt0070578,0.0,0.0,0.0,
tt4532826,55668418.0,86493046.0,30824628.0,
tt0082993,0.0,0.0,0.0,
tt0438052,0.0,0.0,0.0,
tt0100425,0.0,0.0,0.0,
tt0098631,0.0,1029822.0,1029822.0,
tt0198346,0.0,0.0,0.0,
tt0379306,6639824.0,6878433.0,238609.0,
tt0095863,0.0,7282851.0,7282851.0,
tt0118787,0.0,10113400.0,10113400.0,
tt0298388,40068.0,25621297.0,25581229.0,
tt4679210,0.0,0.0,0.0,
tt1183665,72177.0,101860.0,29683.0,
tt7232126,0.0,0.0,0.0,
tt1341340,0.0,0.0,0.0,
tt0906326,0.0,0.0,0.0,
tt0304389,0.0,0.0,0.0,
tt0795488,3728899.0,3728899.0,0.0,
tt1423995,8490338.0,10300416.0,1810078.0,
tt0241644,0.0,0.0,0.0,
tt6741630,0.0,0.0,0.0,
tt1068956,2432378.0,2432378.0,0.0,
tt2559458,0.0,0.0,0.0,
tt5847286,58824459.0,58824459.0,0.0,
tt1727360,0.0,0.0,0.0,
tt0825682,18128.0,18128.0,0.0,
tt3369248,0.0,4900.0,4900.0,
tt0119188,0.0,0.0,0.0,
tt0765010,14930421.0,43474578.0,28544157.0,
tt0076343,0.0,0.0,0.0,
tt4161224,0.0,0.0,0.0,
tt6075734,3546.0,3546.0,0.0,
tt6497898,273873.0,273873.0,0.0,
tt0279494,313903.0,313903.0,0.0,
tt0398021,0.0,0.0,0.0,
tt6333284,6666.0,6666.0,0.0,
tt0881891,6242639.0,40105542.0,33862903.0,
tt0117915,0.0,0.0,0.0,
tt1244858,0.0,0.0,0.0,
tt2872718,15044618.0,47425835.0,32381217.0,
tt3685218,49361.0,496714.0,447353.0,
tt0386570,0.0,0.0,0.0,
tt0101629,0.0,30964.0,30964.0,
tt0071082,0.0,0.0,0.0,
tt0371724,53393000.0,104478416.0,51085416.0,
