film,filmLabel,imdb_id,tmdb_id,mojo_id,wikipedia_url
http://www.wikidata.org/entity/Q80959,Elysium,tt1535108,68724,elysium,https://en.wikipedia.org/wiki/Elysium_(film)
http://www.wikidata.org/entity/Q80617,My Friends,tt0072637,20914,,https://en.wikipedia.org/wiki/My_Friends_(film)
http://www.wikidata.org/entity/Q80437,The Game of Their Lives,tt0354595,29078,gameoftheirlives,https://en.wikipedia.org/wiki/The_Game_of_Their_Lives_(2005_film)
http://www.wikidata.org/entity/Q132134,Goal III: Taking on the World,tt0499487,19139,,https://en.wikipedia.org/wiki/Goal_III:_Taking_on_the_World
http://www.wikidata.org/entity/Q80608,The Color of Paradise,tt0191043,17078,colorofparadise,https://en.wikipedia.org/wiki/The_Color_of_Paradise
http://www.wikidata.org/entity/Q123742,Cloverfield,tt1060277,7191,cloverfield,https://en.wikipedia.org/wiki/Cloverfield
http://www.wikidata.org/entity/Q132130,Flashpoint,tt0156537,45125,,https://en.wikipedia.org/wiki/Flashpoint_(1998_film)
http://www.wikidata.org/entity/Q131864,Dr. Seuss' How the Grinch Stole Christmas,tt0170016,8871,grinch,https://en.wikipedia.org/wiki/How_the_Grinch_Stole_Christmas_(2000_film)
http://www.wikidata.org/entity/Q123166,Gettysburg,tt0107007,10655,gettysburg,https://en.wikipedia.org/wiki/Gettysburg_(1993_film)
http://www.wikidata.org/entity/Q106428,Apollo 13,tt0112384,568,apollo13,https://en.wikipedia.org/wiki/Apollo_13_(film)
http://www.wikidata.org/entity/Q81037,Step Up 3D,tt1193631,41233,stepup3d,https://en.wikipedia.org/wiki/Step_Up_3D
http://www.wikidata.org/entity/Q150881,Raise Ravens,tt0074360,51857,,https://en.wikipedia.org/wiki/Cr%C3%ADa_Cuervos
http://www.wikidata.org/entity/Q80660,A Short Film About Love,tt0095467,31056,,https://en.wikipedia.org/wiki/A_Short_Film_About_Love
http://www.wikidata.org/entity/Q123097,Maniac Cop 2,tt0100107,28090,,https://en.wikipedia.org/wiki/Maniac_Cop_2
http://www.wikidata.org/entity/Q80538,My Wife Is a Gangster,tt0296696,21707,,https://en.wikipedia.org/wiki/My_Wife_Is_a_Gangster
http://www.wikidata.org/entity/Q80609,A Feast at Midnight,tt0109784,75244,,https://en.wikipedia.org/wiki/A_Feast_at_Midnight
http://www.wikidata.org/entity/Q132266,Fun with Dick and Jane,tt0369441,7552,funwithdickandjane,https://en.wikipedia.org/wiki/Fun_with_Dick_and_Jane_(2005_film)
http://www.wikidata.org/entity/Q81044,Step Up Revolution,tt1800741,85446,stepup4,https://en.wikipedia.org/wiki/Step_Up_Revolution
http://www.wikidata.org/entity/Q80409,Baran,tt0233841,43774,,https://en.wikipedia.org/wiki/Baran_(film)
http://www.wikidata.org/entity/Q81145,The Eagle,tt1034389,49494,eagleoftheninth,https://en.wikipedia.org/wiki/The_Eagle_(2011_film)
http://www.wikidata.org/entity/Q132351,The Usual Suspects,tt0114814,629,usualsuspects,https://en.wikipedia.org/wiki/The_Usual_Suspects
http://www.wikidata.org/entity/Q132245,Act of Valor,tt1591479,75674,actofvalor,https://en.wikipedia.org/wiki/Act_of_Valor
http://www.wikidata.org/entity/Q81224,Inside Man,tt0454848,388,insideman,https://en.wikipedia.org/wiki/Inside_Man
http://www.wikidata.org/entity/Q150949,The Power of One,tt0105159,13823,powerofone,https://en.wikipedia.org/wiki/The_Power_of_One_(film)
http://www.wikidata.org/entity/Q126699,Gran Torino,tt1205489,13223,grantorino,https://en.wikipedia.org/wiki/Gran_Torino
http://www.wikidata.org/entity/Q151705,The Hunted,tt0269347,10632,hunted,https://en.wikipedia.org/wiki/The_Hunted_(2003_film)
http://www.wikidata.org/entity/Q149431,Cadillac Records,tt1042877,14299,cadillacrecords,https://en.wikipedia.org/wiki/Cadillac_Records
http://www.wikidata.org/entity/Q151546,Loco Fever,tt0299876,44517,,https://en.wikipedia.org/wiki/La_Fiebre_del_Loco
http://www.wikidata.org/entity/Q126652,Frantic,tt0095174,10675,frantic,https://en.wikipedia.org/wiki/Frantic_(film)
http://www.wikidata.org/entity/Q135428,Puppet Master X: Axis Rising,tt2301900,139659,,https://en.wikipedia.org/wiki/Puppet_Master_X:_Axis_Rising
http://www.wikidata.org/entity/Q151594,Mask of Murder,tt0089561,104621,,https://en.wikipedia.org/wiki/Mask_of_Murder
http://www.wikidata.org/entity/Q148330,Zatōichi,tt0363226,246,zatoichi,https://en.wikipedia.org/wiki/Zat%C5%8Dichi_(2003_film)
http://www.wikidata.org/entity/Q151695,My Little Eye,tt0280969,16077,,https://en.wikipedia.org/wiki/My_Little_Eye
http://www.wikidata.org/entity/Q148387,Feast of Love,tt0800027,14313,feastoflove,https://en.wikipedia.org/wiki/Feast_of_Love
http://www.wikidata.org/entity/Q151711,Marie-Jo and Her Two Lovers,tt0293401,12513,,https://en.wikipedia.org/wiki/Marie-Jo_and_Her_Two_Lovers
http://www.wikidata.org/entity/Q135401,Xingu,tt2142055,107203,,https://en.wikipedia.org/wiki/Xingu_(film)
http://www.wikidata.org/entity/Q151606,Place Vendôme,tt0119901,33799,placevendome,https://en.wikipedia.org/wiki/Place_Vend%C3%B4me_(film)
http://www.wikidata.org/entity/Q151717,The Adversary,tt0273069,52999,,https://en.wikipedia.org/wiki/The_Adversary_(film)
http://www.wikidata.org/entity/Q152531,Zero Dark Thirty,tt1790885,97630,binladen,https://en.wikipedia.org/wiki/Zero_Dark_Thirty
http://www.wikidata.org/entity/Q151703,The Luzhin Defence,tt0211492,52654,luzhindefence,https://en.wikipedia.org/wiki/The_Luzhin_Defence
http://www.wikidata.org/entity/Q83649,Private Benjamin,tt0081375,10765,privatebenjamin,https://en.wikipedia.org/wiki/Private_Benjamin_(1980_film)
http://www.wikidata.org/entity/Q151715,Nothing But the Night,tt0069024,29596,,https://en.wikipedia.org/wiki/Nothing_but_the_Night
http://www.wikidata.org/entity/Q148204,Heaven's Gate,tt0080855,10935,heavensgate,https://en.wikipedia.org/wiki/Heaven%27s_Gate_(film)
http://www.wikidata.org/entity/Q149358,Obsessed,tt1198138,17335,obsessed,https://en.wikipedia.org/wiki/Obsessed_(2009_film)
http://www.wikidata.org/entity/Q151730,Zozo,tt0448267,49220,,https://en.wikipedia.org/wiki/Zozo_(film)
http://www.wikidata.org/entity/Q83656,Kinsey,tt0362269,11184,kinsey,https://en.wikipedia.org/wiki/Kinsey_(film)
http://www.wikidata.org/entity/Q148383,Meeting Venus,tt0102428,117825,meetingvenus,https://en.wikipedia.org/wiki/Meeting_Venus
http://www.wikidata.org/entity/Q151643,Vengo,tt0211718,47108,,https://en.wikipedia.org/wiki/Vengo_(film)
http://www.wikidata.org/entity/Q152456,Munich,tt0408306,612,munich,https://en.wikipedia.org/wiki/Munich_(2005_film)
http://www.wikidata.org/entity/Q148428,Prelude to a Kiss,tt0105165,2613,preludetoakiss,https://en.wikipedia.org/wiki/Prelude_to_a_Kiss_(film)
http://www.wikidata.org/entity/Q151647,Killer Force,tt0073241,82962,,https://en.wikipedia.org/wiki/Killer_Force
http://www.wikidata.org/entity/Q135399,Lady Frankenstein,tt0067321,3122,,https://en.wikipedia.org/wiki/Lady_Frankenstein
http://www.wikidata.org/entity/Q83623,Best Friends,tt0083641,45840,bestfriends,https://en.wikipedia.org/wiki/Best_Friends_(1982_film)
http://www.wikidata.org/entity/Q107940,Star Trek: The Motion Picture,tt0079945,152,startrek,https://en.wikipedia.org/wiki/Star_Trek:_The_Motion_Picture
http://www.wikidata.org/entity/Q151318,The Bad Intentions,tt1696181,85660,,https://en.wikipedia.org/wiki/The_Bad_Intentions
http://www.wikidata.org/entity/Q136734,The Gendarme and the Extra-Terrestrials,tt0079200,10516,,https://en.wikipedia.org/wiki/The_Gendarme_and_the_Extra-Terrestrials
http://www.wikidata.org/entity/Q151784,To Live,tt0110081,31439,,https://en.wikipedia.org/wiki/To_Live_(1994_film)
http://www.wikidata.org/entity/Q151682,The Soul Keeper,tt0349995,47505,,https://en.wikipedia.org/wiki/The_Soul_Keeper
http://www.wikidata.org/entity/Q151737,Nathalie...,tt0348853,38376,nathalie,https://en.wikipedia.org/wiki/Nathalie...
http://www.wikidata.org/entity/Q136264,Killing Them Softly,tt1764234,64689,coganstrade,https://en.wikipedia.org/wiki/Killing_Them_Softly
http://www.wikidata.org/entity/Q148326,Zathura: A Space Adventure,tt0406375,6795,zathura,https://en.wikipedia.org/wiki/Zathura:_A_Space_Adventure
http://www.wikidata.org/entity/Q83630,My Life Without Me,tt0314412,20,mylifewithoutme,https://en.wikipedia.org/wiki/My_Life_Without_Me
http://www.wikidata.org/entity/Q150047,Crank,tt0479884,1948,crank,https://en.wikipedia.org/wiki/Crank_(film)
http://www.wikidata.org/entity/Q148429,Practical Magic,tt0120791,6435,practicalmagic,https://en.wikipedia.org/wiki/Practical_Magic
http://www.wikidata.org/entity/Q151529,Kambakkht Ishq,tt1144804,10788,kambakkhtishq,https://en.wikipedia.org/wiki/Kambakkht_Ishq
http://www.wikidata.org/entity/Q151751,Lady Chatterley,tt0459880,3542,ladychatterley,https://en.wikipedia.org/wiki/Lady_Chatterley_(film)
http://www.wikidata.org/entity/Q151320,The Good Life,tt1327798,196324,,https://en.wikipedia.org/wiki/The_Good_Life_(2008_film)
http://www.wikidata.org/entity/Q126676,Transmorphers,tt0960835,25055,,https://en.wikipedia.org/wiki/Transmorphers
http://www.wikidata.org/entity/Q151792,The Science of Sleep,tt0354899,300,scienceofsleep,https://en.wikipedia.org/wiki/The_Science_of_Sleep
http://www.wikidata.org/entity/Q151597,Love Stinks,tt0188863,15122,lovestinks,https://en.wikipedia.org/wiki/Love_Stinks_(film)
http://www.wikidata.org/entity/Q134075,Les Mystères de Paris,tt0056268,86197,,https://en.wikipedia.org/wiki/The_Mysteries_of_Paris_(1962_film)
http://www.wikidata.org/entity/Q81597,New Jersey Drive,tt0113967,39310,newjerseydrive,https://en.wikipedia.org/wiki/New_Jersey_Drive
http://www.wikidata.org/entity/Q82223,Walter Defends Sarajevo,tt0069452,90617,,https://en.wikipedia.org/wiki/Walter_Defends_Sarajevo
http://www.wikidata.org/entity/Q82297,"O-Bi, O-Ba: The End of Civilization",tt0089714,71933,,"https://en.wikipedia.org/wiki/O-Bi,_O-Ba:_The_End_of_Civilization"
http://www.wikidata.org/entity/Q107167,Sleepless in Seattle,tt0108160,858,sleeplessinseattle,https://en.wikipedia.org/wiki/Sleepless_in_Seattle
http://www.wikidata.org/entity/Q125076,Slumdog Millionaire,tt1010048,12405,slumdogmillionaire,https://en.wikipedia.org/wiki/Slumdog_Millionaire
http://www.wikidata.org/entity/Q82388,Billy Two Hats,tt0069786,32143,,https://en.wikipedia.org/wiki/Billy_Two_Hats
http://www.wikidata.org/entity/Q133654,The Silence of the Lambs,tt0102926,274,silenceofthelambs,https://en.wikipedia.org/wiki/The_Silence_of_the_Lambs_(film)
http://www.wikidata.org/entity/Q82519,The Landlord,tt0065963,64828,,https://en.wikipedia.org/wiki/The_Landlord
http://www.wikidata.org/entity/Q81995,Dillinger,tt0069976,28110,,https://en.wikipedia.org/wiki/Dillinger_(1973_film)
http://www.wikidata.org/entity/Q124701,American Samurai,tt0106258,36796,,https://en.wikipedia.org/wiki/American_Samurai
http://www.wikidata.org/entity/Q124697,1900,tt0074084,3870,1900,https://en.wikipedia.org/wiki/1900_(film)
http://www.wikidata.org/entity/Q124358,Put on Ice,tt0082600,198505,,https://en.wikipedia.org/wiki/Put_on_Ice
http://www.wikidata.org/entity/Q125058,Henry: Portrait of a Serial Killer,tt0099763,10692,henryportraitserialkiller,https://en.wikipedia.org/wiki/Henry:_Portrait_of_a_Serial_Killer
http://www.wikidata.org/entity/Q82426,Prohibition,tt1950799,,,https://en.wikipedia.org/wiki/Prohibition_(miniseries)
http://www.wikidata.org/entity/Q81487,Step Up 2: The Streets,tt1023481,8328,stepup2,https://en.wikipedia.org/wiki/Step_Up_2:_The_Streets
http://www.wikidata.org/entity/Q133464,The Moon and Other Lovers,tt1230464,12809,,https://en.wikipedia.org/wiki/The_Moon_and_Other_Lovers
http://www.wikidata.org/entity/Q82352,Radio,tt0316465,13920,radio,https://en.wikipedia.org/wiki/Radio_(2003_film)
http://www.wikidata.org/entity/Q106871,Die Hard with a Vengeance,tt0112864,1572,diehardwithavengeance,https://en.wikipedia.org/wiki/Die_Hard_with_a_Vengeance
http://www.wikidata.org/entity/Q82847,Thale,tt2112287,53567,,https://en.wikipedia.org/wiki/Thale_(film)
http://www.wikidata.org/entity/Q82949,Rocky V,tt0100507,1375,rocky5,https://en.wikipedia.org/wiki/Rocky_V
http://www.wikidata.org/entity/Q82327,Moving,tt0107736,115784,,https://en.wikipedia.org/wiki/Moving_(1993_film)
http://www.wikidata.org/entity/Q125404,Red Trousers – The Life of the Hong Kong Stuntmen,tt0360921,165784,,https://en.wikipedia.org/wiki/Red_Trousers_%E2%80%93_The_Life_of_the_Hong_Kong_Stuntmen
http://www.wikidata.org/entity/Q106506,The Fifth Element,tt0119116,18,fifthelement,https://en.wikipedia.org/wiki/The_Fifth_Element
http://www.wikidata.org/entity/Q133461,A City of Sadness,tt0096908,49982,,https://en.wikipedia.org/wiki/A_City_of_Sadness
http://www.wikidata.org/entity/Q125494,Bread and Roses,tt0212826,37691,breadandroses,https://en.wikipedia.org/wiki/Bread_and_Roses_(2000_film)
http://www.wikidata.org/entity/Q133543,Freeze Die Come to Life,tt0101003,41948,,https://en.wikipedia.org/wiki/Freeze_Die_Come_to_Life
http://www.wikidata.org/entity/Q81845,Vallanzasca - Angels of Evil,tt1571402,54441,,https://en.wikipedia.org/wiki/Angel_of_Evil
http://www.wikidata.org/entity/Q106819,Veer-Zaara,tt0420332,4251,veerzaara,https://en.wikipedia.org/wiki/Veer-Zaara
http://www.wikidata.org/entity/Q82413,Foxes,tt0080756,32020,foxes,https://en.wikipedia.org/wiki/Foxes_(film)
http://www.wikidata.org/entity/Q108525,The Untouchables,tt0094226,117,untouchables,https://en.wikipedia.org/wiki/The_Untouchables_(film)
http://www.wikidata.org/entity/Q152709,Fantasma d'amore,tt0082364,116997,,https://en.wikipedia.org/wiki/Fantasma_d%27amore
http://www.wikidata.org/entity/Q84064,Bread and Tulips,tt0237539,552,breadandtulips,https://en.wikipedia.org/wiki/Bread_and_Tulips
http://www.wikidata.org/entity/Q127267,Attenberg,tt1691323,62321,attenberg,https://en.wikipedia.org/wiki/Attenberg
http://www.wikidata.org/entity/Q83703,He Loves Me... He Loves Me Not,tt0291579,12112,,https://en.wikipedia.org/wiki/He_Loves_Me..._He_Loves_Me_Not_(film)
http://www.wikidata.org/entity/Q127367,The Lord of the Rings: The Fellowship of the Ring,tt0120737,120,fellowshipofthering,https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring
http://www.wikidata.org/entity/Q137130,Plunkett & Macleane,tt0134033,10381,plunkettandmacleane,https://en.wikipedia.org/wiki/Plunkett_%26_Macleane
http://www.wikidata.org/entity/Q153360,The Sender,tt0084658,69870,sender,https://en.wikipedia.org/wiki/The_Sender
http://www.wikidata.org/entity/Q126974,Tale of the Mummy,tt0127919,66892,,https://en.wikipedia.org/wiki/Tale_of_the_Mummy
http://www.wikidata.org/entity/Q153723,Inglourious Basterds,tt0361748,16869,inglouriousbasterds,https://en.wikipedia.org/wiki/Inglourious_Basterds
http://www.wikidata.org/entity/Q108586,The Proposal,tt1041829,18240,proposal,https://en.wikipedia.org/wiki/The_Proposal_(2009_film)
http://www.wikidata.org/entity/Q127011,In Your Hands,tt0347016,33294,,https://en.wikipedia.org/wiki/In_Your_Hands_(2004_film)
http://www.wikidata.org/entity/Q153484,Resident Evil,tt0120804,1576,residentevil,https://en.wikipedia.org/wiki/Resident_Evil_(film)
http://www.wikidata.org/entity/Q137584,Pitch Perfect,tt1981677,114150,pitchperfect,https://en.wikipedia.org/wiki/Pitch_Perfect
http://www.wikidata.org/entity/Q127376,The Strategy of the Snail,tt0109747,10000,,https://en.wikipedia.org/wiki/The_Strategy_of_the_Snail
http://www.wikidata.org/entity/Q108006,Speed,tt0111257,1637,speed,https://en.wikipedia.org/wiki/Speed_(1994_film)
http://www.wikidata.org/entity/Q83730,December Boys,tt0465436,4629,decemberboys,https://en.wikipedia.org/wiki/December_Boys
http://www.wikidata.org/entity/Q83739,The Ladykillers,tt0335245,5516,ladykillers,https://en.wikipedia.org/wiki/The_Ladykillers_(2004_film)
http://www.wikidata.org/entity/Q152857,Downfall,tt0363163,613,downfall,https://en.wikipedia.org/wiki/Downfall_(2004_film)
http://www.wikidata.org/entity/Q136784,The Gendarme and the Gendarmettes,tt0083996,11915,,https://en.wikipedia.org/wiki/Le_gendarme_et_les_gendarmettes
http://www.wikidata.org/entity/Q153039,The Call of the Wild,tt0069197,42759,,https://en.wikipedia.org/wiki/The_Call_of_the_Wild_(1972_film)
http://www.wikidata.org/entity/Q84022,Bossa Nova,tt0180837,19600,,https://en.wikipedia.org/wiki/Bossa_Nova_(film)
http://www.wikidata.org/entity/Q84147,Anna Karenina,tt0118623,50512,annakarenina,https://en.wikipedia.org/wiki/Anna_Karenina_(1997_film)
http://www.wikidata.org/entity/Q126896,In the Valley of Elah,tt0478134,6973,inthevalleyofelah,https://en.wikipedia.org/wiki/In_the_Valley_of_Elah
http://www.wikidata.org/entity/Q152780,Life of Pi,tt0454876,87827,lifeofpi,https://en.wikipedia.org/wiki/Life_of_Pi_(film)
http://www.wikidata.org/entity/Q137098,Grace of Monaco,tt2095649,215211,graceofmonaco,https://en.wikipedia.org/wiki/Grace_of_Monaco_(film)
http://www.wikidata.org/entity/Q127045,The Last Supper,tt0113613,12520,lastsupper,https://en.wikipedia.org/wiki/The_Last_Supper_(1995_film)
http://www.wikidata.org/entity/Q127129,Kismat Konnection,tt1105733,15467,kismatkonnection,https://en.wikipedia.org/wiki/Kismat_Konnection
http://www.wikidata.org/entity/Q83767,The Blue Lagoon,tt0080453,5689,bluelagoon,https://en.wikipedia.org/wiki/The_Blue_Lagoon_(1980_film)
http://www.wikidata.org/entity/Q83789,Calendar Girls,tt0337909,8696,calendargirls,https://en.wikipedia.org/wiki/Calendar_Girls
http://www.wikidata.org/entity/Q83791,Saving Grace,tt0195234,2360,savinggrace,https://en.wikipedia.org/wiki/Saving_Grace_(2000_film)
http://www.wikidata.org/entity/Q108543,Alien 3,tt0103644,8077,alien3,https://en.wikipedia.org/wiki/Alien_3
http://www.wikidata.org/entity/Q126281,See You in the Morning,tt0098283,120518,seeyouinthemorning,https://en.wikipedia.org/wiki/See_You_in_the_Morning_(film)
http://www.wikidata.org/entity/Q151903,Dirty Pretty Things,tt0301199,3472,dirtyprettythings,https://en.wikipedia.org/wiki/Dirty_Pretty_Things_(film)
http://www.wikidata.org/entity/Q107226,The Bourne Ultimatum,tt0440963,2503,bourneultimatum,https://en.wikipedia.org/wiki/The_Bourne_Ultimatum_(film)
http://www.wikidata.org/entity/Q107325,Bram Stoker's Dracula,tt0103874,6114,bramstokersdracula,https://en.wikipedia.org/wiki/Bram_Stoker%27s_Dracula_(1992_film)
http://www.wikidata.org/entity/Q152090,The Story of the Weeping Camel,tt0373861,1114,storyofweepingcamel,https://en.wikipedia.org/wiki/The_Story_of_the_Weeping_Camel
http://www.wikidata.org/entity/Q83542,Resident Evil: Retribution,tt1855325,71679,residentevil5,https://en.wikipedia.org/wiki/Resident_Evil:_Retribution
http://www.wikidata.org/entity/Q126382,Funny Man,tt0109858,104205,,https://en.wikipedia.org/wiki/Funny_Man_(film)
http://www.wikidata.org/entity/Q126387,Jaguar Lives!,tt0079362,85602,,https://en.wikipedia.org/wiki/Jaguar_Lives!
http://www.wikidata.org/entity/Q107914,Diamonds Are Forever,tt0066995,681,diamondsareforever,https://en.wikipedia.org/wiki/Diamonds_Are_Forever_(film)
http://www.wikidata.org/entity/Q152232,Womanlight,tt0078978,4948,,https://en.wikipedia.org/wiki/Womanlight
http://www.wikidata.org/entity/Q126372,The Girl,tt0091117,110729,,https://en.wikipedia.org/wiki/The_Girl_(1987_film)
http://www.wikidata.org/entity/Q107270,Lost in Translation,tt0335266,153,lostintranslation,https://en.wikipedia.org/wiki/Lost_in_Translation_(film)
http://www.wikidata.org/entity/Q151921,Encino Man,tt0104187,10406,encinoman,https://en.wikipedia.org/wiki/Encino_Man
http://www.wikidata.org/entity/Q135298,Puppet Master: Axis of Evil,tt1504467,27651,,https://en.wikipedia.org/wiki/Puppet_Master:_Axis_of_Evil
