,movie_id,imdb_id,original_title,revenue_usd_adj,budget_usd_adj,ratio_adj
2201,23522,tt0167059,The Book of Life,17487.482822085887,628400.3067484662,0.0278285714285714
2205,32686,tt0116447,Gray's Anatomy,54259.61727214786,652831.4212874441,0.0831142857142857
2206,20065,tt0491109,Purple Violets,179110.07675724162,5645841.170626308,0.0317242499999999
2209,50939,tt1507005,நான் மகான் அல்ல,405731.740447408,4315231.903524783,0.0940231601726889
2210,57816,tt1060234,8th Wonderland,137738.94982884586,3786003.096101773,0.0363810980425947
2214,191805,tt2793930,மரியான்,48737.93609979524,6333593.789604949,0.0076951471342836
2215,139820,tt1851006,Goltzius and the Pelican Company,93551.34896817862,3378685.7485387246,0.0276886801350612
2218,277847,tt3455740,Set Fire to the Stars,5290.971377399297,1368933.7661994796,0.0038650309518541
2220,329134,tt4328798,மாஸ் என்கிற மாசிலாமணி,303208.3454773286,3.704227966770316,81854.66666666666
2221,293880,tt3569326,Hollidaysburg,4773.000114051094,988966.6125979994,0.00482625
2226,69774,tt1869296,Bbuddah Hoga Terra Baap,212763.2385446721,2918103.6378307007,0.0729114743514863
2234,18116,tt0765430,American Zombie,4412.224874844459,1411460.292656577,0.0031259999999999
2237,14893,tt0273719,En kort en lang,139086.3130434783,3241021.1,0.0429143497533781
2242,44411,tt1013856,Singularidades de uma Rapariga Loura,296033.93433300545,3410309.177437924,0.0868056
2243,44479,tt0118125,The Watermelon Woman,3709.947705544933,559569.789674952,0.00663
2245,81434,tt0492896,Archie's Final Project,23574.785281792883,2728247.3419503397,0.008641
2246,81462,tt0076706,Short Eyes,16690.027722772276,1448787.128712871,0.01152
2250,54094,tt1777612,Demons Never Die,106978.14685314684,1875797.5661401532,0.0570307525631759
2252,55616,tt0293113,Dracula: Pages from a Virgin's Diary,90065.83699277375,2602823.7909949967,0.034603125
2253,10087,tt0397530,Man to Man,5503665.734229391,58090444.08602149,0.0947430480317804
2254,73869,tt2006781,L'ultimo terrestre,207966.2981074869,4134593.1610347694,0.0502990959467071
2255,283703,tt3591984,Белые ночи почтальона Алексея Тряпицына,52527.72541987699,1875970.767437145,0.0280002899467552
2257,391274,tt5372466,இரு முகன்,166592.65798497543,15613950.91778573,0.0106694749370072
2259,399218,tt4769214,Whisky Galore,797551.848362756,9023476.937401824,0.0883863120497318
2261,346026,tt5265948,El ángel en el reloj,160136.4414572454,2387850.8485639687,0.067063
2262,336220,tt4610244,The Other Side,10085.37801085998,598850.1879612011,0.016841237113402
2263,422603,tt5998104,ആനന്ദം,5037.17726982963,783769.4192461052,0.0064268611994007
2264,466169,tt5240258,Habit,1702.5376550261094,1193925.4242819843,0.0014259999999999
2265,499255,tt7913172,풀잎들,62355.571389885576,102.56042244939408,607.9886363636363
2266,504605,tt9105628,Dernier amour,627068.14370426,8448128.412286775,0.0742256879988076
2267,101411,tt1714834,23-F: la película,661325.9584820772,8039071.091495916,0.0822639768892773
2268,13174,tt0772153,America: Freedom to Fascism,126875.23313492062,1451661.7063492064,0.0873999999999999
2269,67327,tt1905010,ซามูไร อโยธยา,375005.4886130168,4049687.512726089,0.0926010926607465
2270,46756,tt1247696,Püha Tõnu kiusamine,2677.774766124258,1978039.3443555187,0.0013537520240765
2272,44248,tt1509732,Aisha,196164.04710257915,4070549.2607174297,0.0481910510199808
2281,130612,tt2372776,Harry Dean Stanton: Partly Fiction,30539.65323571173,764797.8605712692,0.0399316666666666
2283,17086,tt0419641,Chromophobia,732830.2976446492,14984895.033282127,0.0489046
2288,280016,tt3175438,Asmodexia,516.7350550824547,856383.2760965801,0.0006033922771562
2292,278258,tt3563156,அஞ்சான்,366507.3180040213,15232612.64370438,0.0240606996696327
2296,503755,tt7263664,Brothers' Nest,133990.5300927493,12791198.3636856,0.0104752132116995
2298,526090,tt7618184,मुल्क,238929.6550673617,3397057.592580056,0.0703342962419119
2299,471105,tt6505968,Armomurhaaja,14395.158840567885,425407.5679259138,0.0338385114086048
2301,115432,tt1745863,ഉറുമി,9517.119419042496,5835944.465255025,0.001630776213808
2304,13430,tt0488870,ALWAYS 三丁目の夕日,57955037.57752176,177675.90040962616,326.184009445897
2305,95453,tt0295192,봄날은 간다,113181.96645962732,3304968.944099379,0.034246
2309,138977,tt1876330,Hello Herman,10754.332582732995,1911994.651428173,0.0056246666666666
2310,66192,tt0096769,After Midnight,180136.23286290318,7080362.903225806,0.0254416666666666
2318,38349,tt0383717,Wilby Wonderful,2709.653758602435,2996447.912308099,0.0009042886236975
2324,208540,tt1891884,वंस अपॉन अ टाइम इन मुंबई-दोबारा,488983.6074254047,17378854.31158969,0.0281366998455881
2326,91902,tt1809287,Ecstasy,126933.5231551665,6552153.563254926,0.0193727942927072
2327,253535,tt3506970,1983,31703.79718336037,394591.49738527305,0.0803458700794185
2328,331642,tt4508542,Nacida para ganar,305872.8653122617,3483407.4474911145,0.0878085236720049
2329,330420,tt3803860,புலி,1712923.9133057965,33925380.50517473,0.0504909270817027
2330,395482,tt4362646,Golden Years,313491.42827084207,4455098.574541575,0.0703668893124547
2331,438421,tt5732530,El jugador de ajedrez,292280.1074167754,3925984.972666448,0.0744475868990055
2340,16452,tt0451021,The Comedians of Comedy,822.6707373271887,749244.7516641065,0.0010979999999999
2341,78646,tt1827358,Apflickorna,11088.777690840629,1781386.180253313,0.0062248028045574
2349,84323,tt1845849,Price Check,9449.07756735803,2549326.201904231,0.0037064999999999
2350,68016,tt1821317,ஆடுகளம்,6501.304953787471,5726260.1518411655,0.0011353492124693
2359,459713,tt7465992,మహానటి,325254.06336740905,4253926.612957822,0.0764597260273972
2362,26823,tt0826756,Watercolors,8570.200020436316,1631124.508251162,0.0052541666666666
2363,58723,tt1821478,காவலன்,103022.98034133698,8589389.57724094,0.0119942144217458
2365,159152,tt1992193,Pandora's Promise,83767.54250784479,1256261.8852406235,0.06668
2367,211711,tt3086582,小时代2：青木时代,59408545.408530325,5132456.675888683,11.575070022046267
2374,73867,tt1833781,Ruggine,291231.6604723947,7418539.2928749565,0.0392572781480182
2377,403862,tt4675030,ग्रेट ग्रांड मस्ती,26297.942914165003,545780.778810618,0.0481840767120349
2379,437319,tt2463842,Blockbuster,2440.383567232376,862736.4812132831,0.0028286546591844
2380,490862,tt6593240,Mes provinciales,129595.58289892356,865.9362940897704,149.65948855989234
2381,54552,tt0375040,San Antonio,3218132.9128639484,57149061.09052408,0.0563112123183691
2383,26886,tt0363235,アカルイミライ,45270.865570652175,1908619.565217391,0.0237191666666666
2384,206851,tt2385104,डी डे,82330.37891112952,6333593.789604949,0.0129989989326841
2388,77952,tt1680139,Quando la notte,860544.0527654163,13010416.157269305,0.0661427
2389,391778,tt4906984,Azhar,179881.24619281935,6938506.226985045,0.0259250680633866
2398,34044,tt0120472,Waco: The Rules of Engagement,259274.0960436137,4558489.096573208,0.0568772
2400,53190,tt2700330,The Two Escobars,19402.87511006347,1342109.3664012917,0.014457
2405,63634,tt1965272,வேலாயுதம்,140308.23096483934,11825875.011981023,0.0118645115750581
2409,172265,tt0804509,La mula,791805.534862657,15500512.89722996,0.0510825377271327
2413,298457,tt3923572,Milionari,97769.23932143822,3170379.7183360364,0.0308383373625516
2416,576928,tt9477520,அசுரன்,434681.22460953536,9641349.711371094,0.0450851009062422
2420,78441,tt1634524,Órói,153272.91597112667,2684218.732802583,0.0571014999999999
2421,10520,tt0496328,Itty Bitty Titty Committee,47598.67544925775,1411460.292656577,0.033723
2422,121602,tt2071441,危險關係,2644752.58029391,39514556.12951558,0.0669310967741935
2425,36883,tt0457414,Midnight Movies: From the Margin to the Mainstream,3110.911036706349,871283.0011656747,0.0035704943543536
2427,17010,tt0385751,Hip hip hora!,302471.1041821069,3046739.953652726,0.0992769677699192
2435,383140,tt4776564,Weaponized,13238.594436828924,27313670.017957807,0.0004846875
2437,472744,tt6179746,The Gateway,12677.866765960329,1316354.863922551,0.0096310403170328
2438,452447,tt6522546,ஸ்பைடர்,558422.7994451696,21802721.088772845,0.0256125277744678
2446,33247,tt0104745,The Living End,1444678.9962580183,47494.38129009265,30.417892748913
2450,30548,tt0421090,Zerophilia,11632.774014336916,674320.2764976957,0.0172511111111111
2452,339367,tt3483612,Hamari Adhuri Kahani,615857.5332992992,6744111.290898965,0.0913178188696835
2455,484410,tt5867796,Diane a les épaules,149503.34162859005,3251297.715404699,0.0459826674500587
2464,18359,tt0302436,To Kill a King,902571.8777445653,22744383.15217391,0.0396832867132867
2465,86718,tt1725795,7 ஆம் அறிவு,288693.3282801115,22337764.34520025,0.0129240027703194
2470,44859,tt0087746,Mortuary,12690534.514608432,734575.8032128514,17.276004
2477,238811,tt1456660,无人区,52521435.09471705,2914527.573758247,18.02056551724138
2479,26851,tt0083590,The Atomic Cafe,67607.85404145077,909808.2901554402,0.07431
2483,63654,tt1851988,கோ,424449.2146315223,10263400.79294831,0.0413556113801138
2491,271331,tt2814362,United Passions,212023.31586661932,30905206.64368748,0.00686044
2492,364410,tt4211312,The White King,16803.306421344645,2994555.9921671017,0.005611284766522
2494,543768,tt5149490,Gwen,53961.97522461735,2867316.6014425573,0.0188196780214186
2495,421064,tt2091245,Bianconeri Juventus Story,36840.53179698925,1219360.2686588308,0.0302129999999999
2496,45061,tt1415255,Bus Palladium,336866.7667479913,14658872.816707632,0.022980400400503
2497,140380,tt2551894,26년,21673968.57504987,294184.59572114254,73.67472291307399
2501,18548,tt1042499,Filth and Wisdom,482035.3517600776,9337563.904613497,0.0516232452794153
2508,39195,tt0098375,Spontaneous Combustion,112778.53393267024,12315244.835501147,0.0091576363636363
2518,270766,tt3569782,ஜிகர்தண்டா,30007.7194427548,6056327.6940558255,0.0049547714322338
2522,609189,tt3138122,Into the Ashes,11088.876834978117,2289434.6722366293,0.0048435
2530,534344,tt5696326,Running for Grace,104877.35562927356,27971024.3043802,0.0037495
2531,524780,tt9074574,Koirat eivät käytä housuja,22728.362708629134,1810641.765079775,0.0125526557196297
2537,37941,tt1609168,விண்ணைத்தாண்டி வருவாயா,388525.8983701434,4075409.038733169,0.0953342093217017
2542,353501,tt5297256,പുലിമുരുഗന്‍,165896.4032715712,4569903.782556341,0.0363019466415923
2545,121565,tt1835955,Errors of the Human Body,2528.931592288997,2483298.6532749115,0.0010183759367621
2547,82914,tt1721677,Fastest,46789.3596263876,1301041.6157269306,0.0359629999999999
2550,228185,tt2216536,Muita Calma Nessa Hora 2,8260619.306168051,545023.2088275547,15.156454206671611
2552,300906,tt4497686,Atroz,91.3709565136678,8643.198589130736,0.0105714285714285
2554,485337,tt7241654,Gangster Land,6117.673874020888,5969627.121409921,0.0010248
2556,25868,tt1227762,Aladin,42122.77483604226,14453435.943450311,0.0029143779375955
2557,74785,tt1042916,"Totally Spies !, le film",1794694.3023581011,39169447.08838102,0.0458187295395974
2560,532753,tt7362036,我不是药神,525835899.80806977,17481890.190237626,30.07889273333333
2561,408194,tt4771956,Tulen morsian,326704.4161420292,3847130.422029357,0.0849215857802119
2575,57403,tt1236371,Mistérios de Lisboa,402809.9683567524,4650744.481922074,0.086611932760984
2576,13336,tt0884335,Chrysalis,1678414.0121875932,16937523.511878923,0.0990944166666666
2578,27046,tt0987918,Ирония судьбы. Продолжение,78533285.11519614,4234380.877969731,18.54658033333333
2587,484238,tt1680140,The Stolen,33120.685195006525,4775701.697127937,0.00693525
2591,16375,tt0117561,Schizopolis,19734.161249203316,466308.1580624601,0.0423199999999999
2598,26379,tt1532957,Paa,314324.1045134406,4419884.829213608,0.0711159038434414
2603,12273,tt1146325,Singh Is Kinng,39649479.21039186,1194116.3485413578,33.204033475318106
2614,294093,tt3261302,Dinosaur Island,48578.04001081373,13857419.95505542,0.0035055616534946
2615,408626,tt1966385,City of Tiny Lights,66946.53683017577,4861273.576833175,0.0137713987439866
2617,117319,tt2199711,விஸ்வரூபம்,993753.401700743,22183130.157625653,0.0447977086479444
2623,2989,tt0083001,Roar,354302.502090209,54731958.19581958,0.0064734117647058
2624,361705,tt5004766,"Psiconautas, los niños olvidados",62521.09876795038,1266635.482620757,0.0493599773776981
2628,26672,tt0112389,The Thief and the Cobbler,1355480.7458823528,50632352.94117647,0.02677104
2637,240614,tt2369154,आर... राजकुमार,515689.2225818498,8157230.023909992,0.0632186687233646
2638,271234,tt2856896,22 минуты,558810.6396154366,8035353.727358744,0.069544
2639,16135,tt0475984,Mister Lonely,554139.2106473203,12913069.023655033,0.0429130526315789
2647,57465,tt0448197,Alla luce del sole,2411348.3299027137,194249.19431643625,12.413685103756846
2650,22717,tt1084972,वांटेड,551241.011317395,5667868.374965623,0.0972572005645311
2651,288313,tt3552638,Perez.,1225693.0782390512,1.236208265747499,991494.0
2660,292483,tt3569356,Not Cool,44535.63898181941,988966.6125979994,0.0450325
2663,430043,tt5653514,Bad Day for the Cut,1802.827390665796,393587.0675179504,0.004580504644207
2666,19197,tt1129428,Mum & Dad,3667.31160271803,252674.77903234045,0.0145139598687395
2667,244049,tt3417422,ദൃശ്യം,16427213.320805984,704907.3877367926,23.30407314008715
2671,117534,tt2209400,E Aí... Comeu?,15744500.959345628,619375.3713729453,25.41996612562331
2675,331354,tt3720724,Requisitos para ser una persona normal,578799.2019770733,1676.780526291363,345.1848306332842
2680,17287,tt0462485,Poultrygeist: Night of the Chicken Dead,32840.94278273809,725830.8531746032,0.0452459999999999
2683,31657,tt0077362,Coming Home,146569456.56096625,13465720.858895702,10.884635000000005
2686,330982,tt2815902,The Childhood of a Leader,299409.03652810125,3658080.805976492,0.0818486666666666
2710,9725,tt0082418,Friday the 13th Part 2,69937062.81936193,4024408.690869086,17.3782208
2714,200155,tt2897642,Evergreen: The Road to Legalization in Washington,2968.5468348235936,339190.7090149684,0.0087518518518518
2716,186580,tt1179758,Animanera,58592.710877228834,1706611.5912226024,0.0343327744746263
2717,131411,tt1135949,Tea,19565.662576805466,2822920.585313154,0.0069309999999999
2718,138210,tt1734442,Maternity Blues,56461.30299770159,1826142.0118343192,0.0309183528070675
2721,215263,tt1263793,Links,2158.5214325857046,399761.43156388897,0.0053995239714382
2722,69877,tt1087898,Парень с Марса,8516.618416548486,2602083.231453861,0.0032729999999999
2728,88059,tt1754838,Veljekset,18555.45552349748,560703.3999217566,0.0330931746197487
2729,92611,tt1594438,Assim Assim,101733.41141319025,8328.648701621121,12.214876033057854
2730,156908,tt1331092,Täynnä tarmoa,6761.961037023916,172479.79695810043,0.0392043657070547
2731,34381,tt0796339,On Broadway,33829.88029439283,1270314.2633909192,0.0266311111111111
2740,196824,tt0879833,Marias Menn,310892.22601686505,3366467.3701388887,0.0923496923732365
2741,111722,tt1139129,Septiembres,28097.940045914474,1119993.7422229936,0.0250875866414618
2742,163670,tt0765455,Heaven's Doors,467.4350694444444,261299.1071428571,0.0017888888888888
2743,117566,tt0770751,Santa Mesa,14258.746742962245,1359270.4235426353,0.01049
2744,127915,tt0986379,Ópera,10584.6387881265,271854.084708527,0.038935
2745,202778,tt2925552,Fish N Chips: The Movie,293104.7417549161,3107138.9022652246,0.0943326806346608
2746,129922,tt0497701,20 nuits et un jour de pluie,2762.5122271825394,3572957.537896825,0.0007731724202937
2747,193266,tt0372808,Brothers in Arms,5827.651739130434,795258.1521739131,0.0073279999999999
2749,14895,tt1237916,Roskilde,64046.10381648188,1752083.2647013743,0.0365542580691208
2750,182986,tt2181989,King of the Travellers,45966.62238095442,1576470.4771696064,0.0291579341615599
2753,229126,tt0193135,Enemies of Laughter,3399.0127758420444,4248765.969802555,0.0008
2755,189363,tt0833501,El menor de los males,245162.18407269145,5570326.633508887,0.0440121738279928
2756,73072,tt1805136,A Sud di New York,25800.710459698425,3866885.5064754,0.0066722199083715
2757,200938,tt1329371,Intangible Asset Number 82,48663.240433249885,520879.2226536555,0.093425190172362
2759,198950,tt3174300,Alma da Gente,7459.683074558824,249592.85509772188,0.0298874063187352
2760,24174,tt0814115,Fuoco su di me,124317.40520833332,6850101.259920634,0.0181482580317029
2761,34824,tt1459000,Stone Bros.,26865.05157618499,4057718.179311727,0.0066207287911606
2762,34837,tt1180348,Show of Hands,69315.99524855668,2299201.843611097,0.03014785128203
2764,70299,tt0400522,Håkan Bråkan & Josef,145851.87752779247,2945607.43332451,0.0495150425945181
2765,102343,tt0794333,Rock & Cat,120654.86272321428,1787721.391369047,0.0674908647990256
2767,77484,tt1183482,Ealing Comedy,4894.7327951770285,457905.5832013487,0.0106893931298163
2769,74612,tt1214974,Men's Group,39855.1680886936,1097496.6882951003,0.0363146135325532
2770,114233,tt0938339,Ten Empty,62712.65953098656,1671762.6161038163,0.0375128974214913
2771,60812,tt0985079,Anna & Anna,25299.014285576483,2822920.585313154,0.008962
2772,139299,tt1077084,Intrusos en Manasés,47231.512822394245,2548665.6867960524,0.0185318588730911
2775,30147,tt0463873,Back in Business,35371.19493397381,9625648.247291911,0.0036746818526144
2780,22357,tt1099200,Hansie,558324.4042814081,10738236.34598682,0.0519940506329113
2783,162090,tt2633826,Mumbai Mirror,7522.496168820855,3356722.9635297502,0.0022410238350175
2784,70570,tt1337155,Neshoba,25828.89475639285,402632.80992038734,0.06415
2786,87072,tt2251481,Sean Banan inuti Seanfrika,688115.4030810909,5.098652403808462,134960.25
2787,48528,tt1422185,Apni Boli Apna Des,7049.791131599676,334600.43875881546,0.0210692823887217
2789,235459,tt1116944,"Maré, Nossa História de Amor",120542.81970060796,3092110.4968579165,0.0389839948550024
2791,218734,tt1399019,Gangster Girls,43686.06056297981,906801.210280744,0.0481760060172997
2793,139719,tt1710560,El hombre de las mariposas,3914.4903830239455,2549326.201904231,0.0015354999999999
2794,195786,tt1735190,Ghett'a Life,5159.931047973006,1561249.9388723164,0.003305
2796,62673,tt1427091,Одна война,54169.35097442399,2046185.5064627544,0.0264733333333333
2797,116584,tt0472200,Valley of the Heart's Delight,173168.7249503968,3629154.265873016,0.047716
2798,84499,tt0093539,Million Dollar Mystery,2547935.3223151406,25761883.802816898,0.0989033
2801,72254,tt0840375,Shanghai Baby,1346.5331191943744,14266687.773099514,9.438302292795132e-05
2803,54152,tt1406175,La Régate,221188.56087761084,4027711.5509212855,0.0549166836008941
2804,221095,tt0271366,Antigua vida mía,155326.9304347826,5296344.931677018,0.0293271930809839
2805,214639,tt0485129,Mejor es que Gabriela no se muera,78786.03228937823,2718540.8470852706,0.028981
2808,167447,tt1440118,I Am Nasrine,12666.327234161172,318665.7752380289,0.039748
2809,70875,tt1981703,The Harvest (La Cosecha),4825.563352731184,728583.3048070809,0.0066232142857142
2811,225813,tt0475268,The Favor,68801.63196554483,1058595.219492433,0.0649933333333333
2812,78002,tt1063688,Натурщица,72434.73075884287,2117190.4389848653,0.0342126666666666
2819,47521,tt0813537,Military Intelligence and You!,20687.63097718254,580664.6825396825,0.0356275
